sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	panel	collapse_rule
3	exact_hit_abund_ge_0.25	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685811	8.881086724946671	0.9970245468507755	0.9993927980330459	hmp_airskin_gtdb_source_abundance	sum
3	exact_hit_abund_ge_0.20	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685811	8.881086724946671	0.9970245468507755	0.9993927980330459	hmp_airskin_gtdb_source_abundance	sum
3	exact_hit_abund_ge_0.15	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685811	8.881086724946671	0.9970245468507755	0.9993927980330459	hmp_airskin_gtdb_source_abundance	sum
3	exact_hit_abund_ge_0.10	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685811	8.881086724946671	0.9970245468507755	0.9993927980330459	hmp_airskin_gtdb_source_abundance	sum
3	exact_hit_abund_ge_0.05	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685811	8.881086724946671	0.9970245468507755	0.9993927980330459	hmp_airskin_gtdb_source_abundance	sum
3	exact_hit_abund_ge_0.00	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	8.442313263599559	7.642853967708856	0.9993241718812186	0.9993794004154994	hmp_airskin_gtdb_source_abundance	sum
4	current_calibrated_abundance	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959127	19.861197783006386	0.9883782682234049	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	current_calibrated_raw	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.50	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.40	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.30	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.25	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.20	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.15	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.10	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.05	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959674	19.861197783006872	0.9883782682234055	0.9913715332528884	hmp_airskin_gtdb_source_abundance	sum
4	exact_hit_abund_ge_0.00	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	40.38697247414563	27.999658700915788	0.9876252666418739	0.991524842412332	hmp_airskin_gtdb_source_abundance	sum
5	current_calibrated_abundance	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597114	9.524072174532563	0.9983818025644174	0.9984813848525255	hmp_airskin_gtdb_source_abundance	sum
5	current_calibrated_raw	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.50	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.40	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.30	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.25	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.20	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.15	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.10	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.05	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597228	9.524072174532671	0.9983818025644172	0.9984813848525257	hmp_airskin_gtdb_source_abundance	sum
5	exact_hit_abund_ge_0.00	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.517830846808012	9.69786910459505	0.99839411509856	0.9984938627855421	hmp_airskin_gtdb_source_abundance	sum
6	current_calibrated_abundance	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468812	12.202962601464055	0.9122239933982667	0.976002571771857	hmp_airskin_gtdb_source_abundance	sum
6	current_calibrated_raw	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.50	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.40	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.30	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.25	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.20	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.15	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.10	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.05	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468816	12.202962601464062	0.9122239933982667	0.9760025717718571	hmp_airskin_gtdb_source_abundance	sum
6	exact_hit_abund_ge_0.00	16	16	15	1	1	0.9375	0.9375	0.9375	23.280901629859443	12.276877455950197	0.912257683049742	0.9760135684925324	hmp_airskin_gtdb_source_abundance	sum
7	current_calibrated_abundance	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248022	23.569124165375715	0.9875542782678016	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	current_calibrated_raw	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.50	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.40	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.30	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.25	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.20	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.15	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.10	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.05	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.609399687248438	23.569124165376078	0.9875542782678014	0.9880750272858686	hmp_airskin_gtdb_source_abundance	sum
7	exact_hit_abund_ge_0.00	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	35.532781913794445	29.42662099376393	0.9877662348598839	0.9882248178501081	hmp_airskin_gtdb_source_abundance	sum
9	current_calibrated_abundance	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.52693025024469	22.68679514645133	0.9866666556242832	0.9927120918834782	hmp_airskin_gtdb_source_abundance	sum
9	current_calibrated_raw	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.50	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.40	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.30	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.25	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.20	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.15	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.10	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.05	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.526930250245112	22.68679514645174	0.9866666556242832	0.9927120918834786	hmp_airskin_gtdb_source_abundance	sum
9	exact_hit_abund_ge_0.00	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	34.04248377957242	30.020097977227124	0.992679368930482	0.993090766762921	hmp_airskin_gtdb_source_abundance	sum
10	current_calibrated_abundance	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157205	18.003822216673804	0.9889496865549157	0.9899775618885671	hmp_airskin_gtdb_source_abundance	sum
10	current_calibrated_raw	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.40	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.25	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.15	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
10	exact_hit_abund_ge_0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157422	18.003822216674006	0.9889496865549154	0.9899775618885669	hmp_airskin_gtdb_source_abundance	sum
