panel	sample	method	profile	exact_path	exact_available	exact_applied	p_extra	guard_passed	low_extra_gate_passed	threshold	trigger_requested	exact_accessions	exact_matched_rows	exact_fallback_rows
hmp_airskin_gtdb_source_abundance	6	exact_hit_abund_ge_0.15	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_split_exact_unfiltered.tsv	True	False	0.0121084048469189	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	6	exact_hit_abund_ge_0.10	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_split_exact_unfiltered.tsv	True	False	0.0121084048469189	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	6	exact_hit_abund_ge_0.05	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_split_exact_unfiltered.tsv	True	False	0.0121084048469189	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	6	exact_hit_abund_ge_0.00	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_split_exact_unfiltered.tsv	True	True	0.0121084048469189	True	True	0.0	True	100385	16	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0222898725315503	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	7	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.0222898725315503	True	True	0.0	True	110692	89	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0139284583728587	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	9	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.0139284583728587	True	True	0.0	True	119041	102	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.09200940459595	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.09200940459595	True	True	0.05	True	119788	69	0
hmp_airskin_gtdb_source_abundance	10	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.09200940459595	True	True	0.0	True	119788	69	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.50	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.40	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.30	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.25	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.20	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.15	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.10	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.05	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	False	0.0113839630766303	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	11	exact_hit_abund_ge_0.00	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_split_exact_unfiltered.tsv	True	True	0.0113839630766303	True	True	0.0	True	127368	32	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.25	True	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.2	True	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.15	True	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.1	True	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.05	True	0	0	0
hmp_airskin_gtdb_source_abundance	13	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv		False	False	0.275527990821869	True	True	0.0	True	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0144038195036998	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	14	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.0144038195036998	True	True	0.0	True	100270	30	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0084671355581936	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	15	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.0084671355581936	True	True	0.0	True	100032	22	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.4	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.30	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.3	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.25	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.25	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.20	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.2	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.15	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.15	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.10	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.1	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.05	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0075957131043433	True	True	0.05	False	0	0	0
hmp_airskin_gtdb_source_abundance	16	exact_hit_abund_ge_0.00	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	True	0.0075957131043433	True	True	0.0	True	81199	10	0
hmp_airskin_gtdb_source_abundance	17	exact_hit_abund_ge_0.50	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0260285540655763	True	True	0.5	False	0	0	0
hmp_airskin_gtdb_source_abundance	17	exact_hit_abund_ge_0.40	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	True	False	0.0260285540655763	True	True	0.4	False	0	0	0
