method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	13	0.9876543209876543	40	1	0	0.9876543209876543	8.344358782582221	8.299658693182044	0.997402892612516	0.9973977617370001
minco_current_default_gtdb_source_abundance_sample13	13	0.925	37	3	3	0.925	54.74798404447627	54.192298858512224	0.9105244185423925	0.9100458154509378
