method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	0.9578295855956799	1290	59	44	0.9616101379053299	6.247123039736571	5.269822910032552	0.997068450495887	0.9977351179792256
minco_current_default_gtdb_source_abundance_sample27_0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19_20_21_22_23_24_25_26_28	0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	0.8627551354997932	1252	399	82	0.8388609715242882	23.682118324376795	17.75695327478	0.9783447429104307	0.9852143639671861
