method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,3,5,6,11,13,18,21,22,25,28	0.9578662153346325	327	13	11	0.9646017699115044	4.255775419395864	3.64135650042156	0.9985662560498132	0.998891594814395
minco_current_default_gtdb_source_abundance_sample3_0_5_6_11_13_18_21_22_25_28	0,3,5,6,11,13,18,21,22,25,28	0.8802757524294151	317	76	21	0.8673050615595076	22.885813509335385	16.721325302174584	0.9696533771599569	0.9811388587365861
