method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	17	0.9787234042553191	46	2	0	0.9787234042553191	1.8725768878823958	1.5343775642810433	0.9999665749948404	0.9999794496100465
minco_current_default_gtdb_source_abundance_sample17	17	0.773109243697479	46	27	0	0.773109243697479	26.525180643112705	17.668557178190746	0.996009577889128	0.9967890063916132
