method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	5,6,11,22,28	0.9433481058342323	106	9	2	0.9506726457399104	4.815880171263472	3.572858391060369	0.997686945822155	0.9983992359962987
minco_current_default_gtdb_source_abundance_sample5_6_11_22_28	5,6,11,22,28	0.8833221063305811	103	24	5	0.8765957446808511	18.980020090234017	13.421185688083332	0.9654470608948899	0.9816401488147376
