method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,7,9,11,13,14,15,16,17,18,20,21,22,23,24,25,28	0.9614948219553184	890	37	25	0.9663409337676439	4.742717683494834	4.185558108283986	0.9983410899863099	0.9985225987882228
minco_current_default_gtdb_source_abundance_sample9_0_1_3_4_5_6_7_11_13_14_15_16_17_18_20_21_22_23_24_25_28	0,1,3,4,5,6,7,9,11,13,14,15,16,17,18,20,21,22,23,24,25,28	0.8704900334689067	865	258	50	0.8488714425907753	21.955531218866085	16.394409608183135	0.9813550811791013	0.9878526295013312
