sample	sample_label	source_genomes_positive	source_genomes_mapped	truth_gtdb_species	truth_mass_total	truth_mass_mapped	truth_mass_mapped_pct	truth_mass_exact_accession	truth_mass_unique_assembly_core	truth_mass_ambiguous_assembly_core	truth_mass_unmapped	raw_ref_rows	raw_ref_taxids	raw_ref_taxids_gtdb_mapped	minco_reference_release	sylph_reference_release	sylph_profile	same_release_ready	release_grade_candidate
12	airskin_sample12	96	92	42	978.9999999999702	909.2992861038094	92.88041737526426	908.2992861038094	1.0	0.0	69.70071389616082	150789	30892	30892	gtdb_r232	gtdb_r232	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample12/profile.tsv	True	True
