panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	delta_L1_pp	delta_Pearson
cami2_toy_mouse_gut	5	base_genus_xny_a0.02	0.8722222222222222	15.32245588848772	0.9917646398528259	97.67162055848607	12.994076446973848	2.3283794415138734	1.7716058188183539	-0.09177228412230853	1.674784047700495e-05
cami2_toy_mouse_gut	5	base_genus_xny_a0.05	0.8722222222222222	15.189860358923182	0.991788125910585	97.67162055848607	12.86148091740932	2.3283794415138734	1.7715245365303949	-0.22436781368684677	4.023389823604173e-05
cami2_toy_mouse_gut	5	base_genus_xny_a0.10	0.8722222222222222	15.076260013358599	0.991822937085562	97.67162055848607	12.74788057184473	2.3283794415138734	1.7713890660504648	-0.33796815925142987	7.504507321309806e-05
cami2_toy_mouse_gut	6	current_selected_abundance	0.8579387186629526	19.34922376619821	0.974477144863044	98.55702629753166	17.90625006372986	1.4429737024683593	2.848607481478836	0.0	0.0
cami2_toy_mouse_gut	6	base_power_p0.90	0.8579387186629526	31.828053180006805	0.9755393907266309	98.55702629753166	30.38507947753845	1.4429737024683593	3.3416443806927756	12.478829413808594	0.0010622458635868304
cami2_toy_mouse_gut	6	base_power_p0.95	0.8579387186629526	23.583414136688372	0.9755628328811755	98.55702629753166	22.14044043422	1.4429737024683593	3.1001738743023597	4.234190370490161	0.0010856880181314699
cami2_toy_mouse_gut	6	base_power_p1.05	0.8579387186629526	20.1992983117454	0.9725299066290534	98.55702629753166	18.756324609277033	1.4429737024683593	2.593777957504855	0.8500745455471908	-0.001947238233990678
cami2_toy_mouse_gut	6	base_power_p1.10	0.8579387186629526	23.76788281599335	0.96991540880096	98.55702629753166	22.324909113525	1.4429737024683593	2.3417955961717585	4.418659049795139	-0.0045617360620839875
cami2_toy_mouse_gut	6	base_uniform_a0.02	0.8579387186629526	19.921436521834686	0.9744491363972106	98.55702629753166	18.478462819366325	1.4429737024683593	2.8424291200280143	0.5722127556364747	-2.8008465833395668e-05
cami2_toy_mouse_gut	6	base_uniform_a0.05	0.8579387186629526	21.050662710939356	0.9743953305227263	98.55702629753166	19.607689008471002	1.4429737024683593	2.83316157785178	1.7014389447411453	-8.181434031773183e-05
cami2_toy_mouse_gut	6	base_global_xny_a0.02	0.8579387186629526	19.337153223098067	0.9743890769329626	98.55702629753166	17.894179520629717	1.4429737024683593	2.847850351809906	-0.012070543100143993	-8.806793008142577e-05
cami2_toy_mouse_gut	6	base_global_xny_a0.05	0.8579387186629526	19.32906588828432	0.9742558221552249	98.55702629753166	17.886092185815965	1.4429737024683593	2.846714657306509	-0.02015787791389201	-0.00022132270781916041
cami2_toy_mouse_gut	6	base_global_xny_a0.10	0.8579387186629526	19.33933995252859	0.9740307704086256	98.55702629753166	17.89636625006022	1.4429737024683593	2.844821833134185	-0.009883813669620878	-0.00044637445441841894
cami2_toy_mouse_gut	6	base_global_probability_a0.02	0.8579387186629526	19.325939409045684	0.9744982541028648	98.55702629753166	17.88296570657732	1.4429737024683593	2.841670408558395	-0.023284357152526525	2.110923982079349e-05
cami2_toy_mouse_gut	6	base_global_probability_a0.05	0.8579387186629526	19.293314992500466	0.9745291121551778	98.55702629753166	17.850341290032116	1.4429737024683593	2.8312647991777293	-0.05590877369774461	5.196729213374773e-05
cami2_toy_mouse_gut	6	base_genus_xny_a0.02	0.8579387186629526	19.327667723136436	0.974447694869984	98.55702629753166	17.88469402066808	1.4429737024683593	2.8463219189895246	-0.021556043061774943	-2.9449993060093327e-05
cami2_toy_mouse_gut	6	base_genus_xny_a0.05	0.8579387186629526	19.298322395144865	0.9744020147482102	98.55702629753166	17.855348692676507	1.4429737024683593	2.842893575255559	-0.05090137105334591	-7.513011483384346e-05
cami2_toy_mouse_gut	6	base_genus_xny_a0.10	0.8579387186629526	19.260128515369722	0.9743218965581739	98.55702629753166	17.817154812901368	1.4429737024683593	2.8371796690322832	-0.08909525082848901	-0.00015524830487012586
cami2_toy_mouse_gut	7	current_selected_abundance	0.9545454545454545	5.827122498816438	0.9984232596633771	99.51916901908801	5.346291517904459	0.48083098091197957	0.08940614079843903	0.0	0.0
cami2_toy_mouse_gut	7	base_power_p0.90	0.9545454545454545	13.286670331455985	0.9972239480521126	99.51916901908801	12.80583935054401	0.48083098091197957	0.1373859543514641	7.459547832639547	-0.0011993116112645197
cami2_toy_mouse_gut	7	base_power_p0.95	0.9545454545454545	9.187362822397246	0.9982099520422493	99.51916901908801	8.706531841485264	0.48083098091197957	0.11109614133054033	3.3602403235808076	-0.00021330762112781176
cami2_toy_mouse_gut	7	base_power_p1.05	0.9545454545454545	8.881895325661192	0.997971655787084	99.51916901908801	8.401064344749214	0.48083098091197957	0.07163983096244	3.0547728268447543	-0.00045160387629306076
