sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	pred_rows_called	pred_rows_unmapped	pred_rows_ref_mapped	pred_rows_fallback_mapped	minco_profile	sylph_reference_release	release_grade_candidate
23	minco_current_default_gtdb_source_abundance_sample23	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.41923191911534	24.333989815353604	0.984447024806524	0.9854764855410798	36	0	36.0	0.0	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv		
23	sylph_gtdb_source_abundance	33	33	32	1	1	0.9696969696969697	0.9696969696969697	0.9696969696969697	20.89561106604513	20.769211318844626	0.9831326818275297	0.9830723360258059	33	0				gtdb_r232	True
