method	rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
genus_raw_mean_breadth_a0.02	two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	u_breadth_median	>=	0.1302	32	26	-0.30182614419121373	0.0657421792239674	25	1	-0.16104908353827718	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	u_depth_median	>=	0.1342	32	26	-0.30182614419121373	0.0657421792239674	25	1	-0.16104908353827718	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	s_xny_median	>=	253.15	32	27	-0.30180321734151216	0.0	27	0	-0.14802424791936036	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	s_xny_mean	>=	354.2996483825598	32	27	-0.30180321734151216	0.0	27	0	-0.14802424791936036	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	xny_max_median	>=	253.15	32	27	-0.30180321734151216	0.0	27	0	-0.14802424791936036	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	xny_max_mean	>=	354.2996483825598	32	27	-0.30180321734151216	0.0	27	0	-0.14802424791936036	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_median	>=	253.15	s_breadth_median	>=	0.19547475	32	27	-0.30176218906832436	0.0657421792239674	26	1	-0.14082892398955008	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_mean	>=	354.2996483825598	s_breadth_median	>=	0.19547475	32	27	-0.30176218906832436	0.0657421792239674	26	1	-0.14082892398955008	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_median	>=	253.15	s_breadth_median	>=	0.19547475	32	27	-0.30176218906832436	0.0657421792239674	26	1	-0.14082892398955008	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_mean	>=	354.2996483825598	s_breadth_median	>=	0.19547475	32	27	-0.30176218906832436	0.0657421792239674	26	1	-0.14082892398955008	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	max_species_per_genus	>=	5.0	s_depth_median	>=	0.26676725	32	27	-0.30155504897195073	0.0	27	0	-0.17050630126856647	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	max_species_per_genus	>=	5.0	s_depth_median	>=	0.26676725	32	27	-0.3015302950813807	0.0627280169726596	26	1	-0.166498497868596	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_median	>=	253.15	s_zip_median	>=	0.5959485	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_median	>=	253.15	reported_ani_median	>=	0.9764729000000001	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_mean	>=	354.2996483825598	s_zip_median	>=	0.5959485	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_mean	>=	354.2996483825598	reported_ani_median	>=	0.9764729000000001	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_median	>=	253.15	s_zip_median	>=	0.5959485	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_median	>=	253.15	reported_ani_median	>=	0.9764729000000001	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_mean	>=	354.2996483825598	s_zip_median	>=	0.5959485	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_mean	>=	354.2996483825598	reported_ani_median	>=	0.9764729000000001	32	27	-0.3014454944430551	0.0657421792239674	26	1	-0.14072335911446032	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	u_zip_median	>=	0.7228884	32	26	-0.30141578080109754	0.0	26	0	-0.1464745017577021	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	u_zip_median	>=	0.7228884	32	26	-0.3011382338377393	0.0627280169726596	25	1	-0.14072976348554944	0.0	3	0
genus_raw_norm_depth_a0.02	single	s_breadth_median	>=	0.19547475				32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_zip_median	<=	1.0	s_breadth_median	>=	0.19547475	32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	probability_min	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	reported_ani_median	<=	1.0	s_breadth_median	>=	0.19547475	32	28	-0.30102605256679965	0.0627280169726596	27	1	-0.1663304170304023	0.0	3	0
genus_raw_mean_breadth_a0.02	single	base_mass_multi_genus_frac	>=	0.6211112684378163				32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	u_zip_median	<=	1.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	probability_min	>=	0.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	reported_ani_median	<=	1.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	max_species_per_genus	>=	5.0	base_mass_multi_genus_frac	>=	0.6211112684378163	32	25	-0.3009947788849917	0.0657421792239674	24	1	-0.1613335906563267	-0.0107902870081391	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	s_breadth_median	>=	0.19547475	32	26	-0.3007235446009807	0.0657421792239674	25	1	-0.13805920540996697	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_depth_median	>=	0.26676725	u_xny_median	>=	130.2	32	27	-0.300698891322864	0.0657421792239674	26	1	-0.1606733325821606	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_depth_median	>=	0.26676725	u_breadth_median	>=	0.1302	32	27	-0.300698891322864	0.0657421792239674	26	1	-0.1606733325821606	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_depth_median	>=	0.26676725	u_depth_median	>=	0.1342	32	27	-0.300698891322864	0.0657421792239674	26	1	-0.1606733325821606	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	max_species_per_genus	>=	5.0	base_genus_count	<=	72.7	32	27	-0.3006762025628171	0.0657421792239674	26	1	-0.12442506066651145	-0.0075849407274948995	4	0
genus_raw_mean_breadth_a0.02	single	s_depth_median	<=	5.294014250000002				32	28	-0.3004388188133732	0.0657421792239674	26	2	-0.17816991618587624	-0.0803806831552573	4	0
genus_raw_mean_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	s_zip_median	>=	0.5959485	32	26	-0.30040684997571143	0.0657421792239674	25	1	-0.1379536405348772	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	u_zip_median	>=	0.7228884	reported_ani_median	>=	0.9764729000000001	32	26	-0.30040684997571143	0.0657421792239674	25	1	-0.1379536405348772	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	s_depth_median	>=	0.26676725	32	26	-0.3002540565365562	0.0	26	0	-0.17007263712343496	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	s_breadth_median	>=	0.19547475	32	27	-0.3002468185225583	0.0627280169726596	26	1	-0.1632134808534369	0.0	3	0
genus_raw_mean_breadth_a0.02	single	s_xny_median	<=	922.05				32	28	-0.3000676693346579	0.0657421792239674	26	2	-0.17804619969297114	-0.0803806831552573	4	0
genus_raw_mean_breadth_a0.02	single	s_xny_mean	<=	848.9395833333334				32	28	-0.3000676693346579	0.0657421792239674	26	2	-0.17804619969297114	-0.0803806831552573	4	0
genus_raw_mean_breadth_a0.02	single	xny_max_median	<=	922.05				32	28	-0.3000676693346579	0.0657421792239674	26	2	-0.17804619969297114	-0.0803806831552573	4	0
genus_raw_mean_breadth_a0.02	single	xny_max_mean	<=	848.9395833333334				32	28	-0.3000676693346579	0.0657421792239674	26	2	-0.17804619969297114	-0.0803806831552573	4	0
genus_raw_hit_breadth_a0.02	single	s_breadth_median	>=	0.19547475				32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	<=	1.0	s_breadth_median	>=	0.19547475	32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	probability_min	>=	0.0	s_breadth_median	>=	0.19547475	32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	reported_ani_median	<=	1.0	s_breadth_median	>=	0.19547475	32	28	-0.2999733572172133	0.0	28	0	-0.16997907068365398	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	max_species_per_genus	>=	5.0	n_candidate_calls	<=	2.0	32	30	-0.2999598186891318	0.0657421792239674	28	2	-0.17801024947779576	-0.0803806831552573	4	0
genus_raw_norm_depth_a0.02	two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	s_depth_median	>=	0.26676725	32	26	-0.29989934272269786	0.0627280169726596	25	1	-0.16595484708236838	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_breadth_median	>=	0.19547475	s_zip_median	>=	0.5959485	32	27	-0.299681592374636	0.0657421792239674	26	1	-0.16033423293275129	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_breadth_median	>=	0.19547475	reported_ani_median	>=	0.9764729000000001	32	27	-0.299681592374636	0.0657421792239674	26	1	-0.16033423293275129	0.0	3	0
genus_raw_hit_breadth_a0.02	single	u_xny_median	>=	130.2				32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	single	u_breadth_median	>=	0.1302				32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	single	u_depth_median	>=	0.1342				32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	u_xny_median	>=	130.2	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	u_xny_median	>=	130.2	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	u_xny_median	>=	130.2	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	<=	1.0	u_xny_median	>=	130.2	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	<=	1.0	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_zip_median	<=	1.0	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	probability_min	>=	0.0	u_xny_median	>=	130.2	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	probability_min	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	probability_min	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	reported_ani_median	<=	1.0	u_xny_median	>=	130.2	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	reported_ani_median	<=	1.0	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	reported_ani_median	<=	1.0	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_xny_median	>=	130.2	u_breadth_median	>=	0.1302	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_xny_median	>=	130.2	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	u_breadth_median	>=	0.1302	u_depth_median	>=	0.1342	32	28	-0.29966450699922276	0.0	28	0	-0.16987612061099044	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	s_breadth_median	>=	0.19547475	32	27	-0.29958592067679873	0.0	27	0	-0.16842932452199572	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_median	>=	253.15	u_xny_median	>=	130.2	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_median	>=	253.15	u_breadth_median	>=	0.1302	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_median	>=	253.15	u_depth_median	>=	0.1342	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_mean	>=	354.2996483825598	u_xny_median	>=	130.2	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_mean	>=	354.2996483825598	u_breadth_median	>=	0.1302	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	s_xny_mean	>=	354.2996483825598	u_depth_median	>=	0.1342	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_median	>=	253.15	u_xny_median	>=	130.2	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_median	>=	253.15	u_breadth_median	>=	0.1302	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_median	>=	253.15	u_depth_median	>=	0.1342	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_mean	>=	354.2996483825598	u_xny_median	>=	130.2	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_mean	>=	354.2996483825598	u_breadth_median	>=	0.1302	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_mean_breadth_a0.02	two_feature_and	xny_max_mean	>=	354.2996483825598	u_depth_median	>=	0.1342	32	27	-0.29955356609847933	0.0657421792239674	26	1	-0.14009271633293507	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	u_xny_median	>=	130.2	32	27	-0.2992770704588082	0.0	27	0	-0.1683263744493322	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	u_breadth_median	>=	0.1302	32	27	-0.2992770704588082	0.0	27	0	-0.1683263744493322	0.0	3	0
genus_raw_hit_breadth_a0.02	two_feature_and	candidate_raw_frac	<=	0.02061305909024072	u_depth_median	>=	0.1342	32	27	-0.2992770704588082	0.0	27	0	-0.1683263744493322	0.0	3	0
genus_raw_mean_breadth_a0.02	single	probability_mean	<=	0.8603437614614962				32	28	-0.2992102105954204	0.0657421792239674	26	2	-0.1777603801132253	-0.0803806831552573	4	0
genus_raw_norm_depth_a0.02	single	u_xny_median	>=	130.2				32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	single	u_breadth_median	>=	0.1302				32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	single	u_depth_median	>=	0.1342				32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	u_xny_median	>=	130.2	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	u_xny_median	>=	130.2	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	u_xny_median	>=	130.2	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_zip_median	<=	1.0	u_xny_median	>=	130.2	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_zip_median	<=	1.0	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_zip_median	<=	1.0	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	probability_min	>=	0.0	u_xny_median	>=	130.2	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	probability_min	>=	0.0	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	probability_min	>=	0.0	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	reported_ani_median	<=	1.0	u_xny_median	>=	130.2	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	reported_ani_median	<=	1.0	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	reported_ani_median	<=	1.0	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_xny_median	>=	130.2	u_breadth_median	>=	0.1302	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_xny_median	>=	130.2	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_breadth_median	>=	0.1302	u_depth_median	>=	0.1342	32	28	-0.2991205034731404	0.0627280169726596	27	1	-0.16569523399918257	0.0	3	0
genus_raw_norm_depth_a0.02	single	s_zip_median	>=	0.5959485				32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	single	reported_ani_median	>=	0.9764729000000001				32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	s_zip_median	>=	0.5959485	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	n_candidate_calls	>=	0.0	reported_ani_median	>=	0.9764729000000001	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	s_zip_median	>=	0.5959485	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_call_frac	>=	0.0	reported_ani_median	>=	0.9764729000000001	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	s_zip_median	>=	0.5959485	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	candidate_raw_frac	>=	0.0	reported_ani_median	>=	0.9764729000000001	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_zip_median	<=	1.0	s_zip_median	>=	0.5959485	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	u_zip_median	<=	1.0	reported_ani_median	>=	0.9764729000000001	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	probability_min	>=	0.0	s_zip_median	>=	0.5959485	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	probability_min	>=	0.0	reported_ani_median	>=	0.9764729000000001	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
genus_raw_norm_depth_a0.02	two_feature_and	reported_ani_median	<=	1.0	s_zip_median	>=	0.5959485	32	28	-0.298893611553206	0.0627280169726596	27	1	-0.16561960335920442	0.0	3	0
