method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_r232_gastrooral_source_abundance	1	0.9382716049382716	38	4	1	0.9382716049382716	8.099610014595344	5.3344127797925776	0.9986541312423596	0.9996871507410113
minco_current_surface_accession_taxmap_gastrooral_sample1_source_abundance	1	0.9	36	5	3	0.9	17.45540282178018	11.003812363710699	0.9863959534066656	0.9936496524877283
