panel	method	samples	sample_count	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_official_L1_pp	mean_Pearson_union	mean_added_mass_before_norm
cami2_toy_mouse_gut	xny_share_alpha2_cap0.003	5,6,7	3	374	10	93	0.8789659224441834	13.615475299934625	0.9876444104139493	0.001
cami2_toy_mouse_gut	xny_share_alpha2_cap0.005	5,6,7	3	374	10	93	0.8789659224441834	13.514451802425562	0.9876632349350226	0.0016666666666666668
cami2_toy_mouse_gut	xny_share_alpha2_cap0.01	5,6,7	3	374	10	93	0.8789659224441834	13.40664639069228	0.9876645392646618	0.0033333333333333335
cami2_toy_mouse_gut	xny_share_alpha2_cap0.02	5,6,7	3	374	10	93	0.8789659224441834	13.562354978421716	0.9874713443176254	0.006666666666666667
cami2_toy_mouse_gut	xny_share_alpha2_cap0.05	5,6,7	3	374	10	93	0.8789659224441834	14.082257133106312	0.9853513026908468	0.016666666666666666
cami2_toy_mouse_gut	xny_share_alpha5	5,6,7	3	374	10	93	0.8789659224441834	62.3216336869253	0.6885647847474781	1.6666666666666667
cami2_toy_mouse_gut	xny_share_cap0.001	5,6,7	3	374	10	93	0.8789659224441834	13.716902487743424	0.987615129548778	0.0003333333333333333
cami2_toy_mouse_gut	xny_share_cap0.003	5,6,7	3	374	10	93	0.8789659224441834	13.615475299934625	0.9876444104139493	0.001
cami2_toy_mouse_gut	xny_share_cap0.005	5,6,7	3	374	10	93	0.8789659224441834	13.514451802425562	0.9876632349350226	0.0016666666666666668
cami2_toy_mouse_gut	xny_share_cap0.01	5,6,7	3	374	10	93	0.8789659224441834	13.40664639069228	0.9876645392646618	0.0033333333333333335
cami2_toy_mouse_gut	xny_share_cap0.02	5,6,7	3	374	10	93	0.8789659224441834	13.562354978421716	0.9874713443176254	0.006666666666666667
cami2_toy_mouse_gut	xny_share_cap0.05	5,6,7	3	374	10	93	0.8789659224441834	14.082257133106312	0.9853513026908468	0.016666666666666666
cami2_toy_mouse_gut	zero_mass	5,6,7	3	374	10	93	0.8789659224441834	13.767837122926606	0.9875965696706616	0.0
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.05	0,1,2	3	251	62	45	0.8243021346469621	62.58962971385506	0.8249332855532773	0.0009496500000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.1	0,1,2	3	251	62	45	0.8243021346469621	62.44867719144727	0.8259456862285388	0.0018993000000000003
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25	0,1,2	3	251	62	45	0.8243021346469621	62.05049637719219	0.8289478770052326	0.004748250000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.14942784558547	0.8280125157141587	0.004067583333333334
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	62.05049637719219	0.8289478770052326	0.004748250000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	62.05049637719219	0.8289478770052326	0.004748250000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	62.05049637719219	0.8289478770052326	0.004748250000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.25_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	62.05049637719219	0.8289478770052326	0.004748250000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5	0,1,2	3	251	62	45	0.8243021346469621	61.39289507149514	0.8338327330442122	0.009496500000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.70338000970983	0.8309412011409373	0.0073019999999999995
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	61.39289507149514	0.8338327330442122	0.009496500000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	61.39289507149514	0.8338327330442122	0.009496500000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha0.5_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	61.39289507149514	0.8338327330442122	0.009496500000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1	0,1,2	3	251	62	45	0.8243021346469621	60.0983084369444	0.8431423205666805	0.018993000000000003
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha10	0,1,2	3	251	62	45	0.8243021346469621	52.084381158033466	0.8996920150814032	0.18993000000000002
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.70745657088299	0.837638559294006	0.014603999999999999
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	60.0983084369444	0.8431423205666805	0.018993000000000003
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha1_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	60.0983084369444	0.8431423205666805	0.018993000000000003
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2	0,1,2	3	251	62	45	0.8243021346469621	57.61554185980708	0.8598247368478139	0.037986000000000006
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.76773451053131	0.8500031410552383	0.029207999999999998
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha2_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	57.61554185980708	0.8598247368478139	0.037986000000000006
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_alpha5	0,1,2	3	251	62	45	0.8243021346469621	51.69812526014474	0.8934011338682248	0.09496500000000001
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.70745657088299	0.837638559294006	0.014603999999999999
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	60.0983084369444	0.8431423205666805	0.018993000000000003
cami3_toy_human_gut_gtdb_source_readmap	normalized_depth_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	60.0983084369444	0.8431423205666805	0.018993000000000003
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.05	0,1,2	3	251	62	45	0.8243021346469621	56.531553431311075	0.8567336404560782	0.05000000000000001
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.1	0,1,2	3	251	62	45	0.8243021346469621	54.88335684484716	0.8696978743295446	0.10000000000000002
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25	0,1,2	3	251	62	45	0.8243021346469621	61.66292859666584	0.8226768936078516	0.25
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.25_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	54.003500885175804	0.8777463373888724	0.07634120792008715
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5	0,1,2	3	251	62	45	0.8243021346469621	73.0122511494747	0.6775038200149015	0.5
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha0.5_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1	0,1,2	3	251	62	45	0.8243021346469621	94.73016942838599	0.5063343821332192	1.0
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha10	0,1,2	3	251	62	45	0.8243021346469621	159.63560477701358	0.2813599544380226	10.0
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha1_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2	0,1,2	3	251	62	45	0.8243021346469621	120.75867410126811	0.3879809474299581	2.0
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha2_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_alpha5	0,1,2	3	251	62	45	0.8243021346469621	147.35588522272107	0.3087162023220852	5.0
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	raw_abundance_scaled_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.05	0,1,2	3	251	62	45	0.8243021346469621	56.531553431311075	0.8603501285511621	0.05000000000000001
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.1	0,1,2	3	251	62	45	0.8243021346469621	53.55263203493397	0.8788611584817678	0.10000000000000002
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25	0,1,2	3	251	62	45	0.8243021346469621	58.203464866746685	0.8529396144930219	0.25
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.25_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5	0,1,2	3	251	62	45	0.8243021346469621	70.649468018648	0.7289761361070831	0.5
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha0.5_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1	0,1,2	3	251	62	45	0.8243021346469621	94.73016942838599	0.5610298592614541	1.0
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha10	0,1,2	3	251	62	45	0.8243021346469621	159.63560477701355	0.31741898639340316	10.0
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1_cap0.02	0,1,2	3	251	62	45	0.8243021346469621	58.221582024527265	0.851170413977989	0.03333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha1_cap0.05	0,1,2	3	251	62	45	0.8243021346469621	53.40987094551725	0.878625149211803	0.08333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha2	0,1,2	3	251	62	45	0.8243021346469621	120.75867410126811	0.4350611096533781	2.0
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha2_cap0.001	0,1,2	3	251	62	45	0.8243021346469621	62.482947466123164	0.8254358333480352	0.0016666666666666668
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha2_cap0.003	0,1,2	3	251	62	45	0.8243021346469621	62.018997833117254	0.8284295003175458	0.005
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha2_cap0.005	0,1,2	3	251	62	45	0.8243021346469621	61.559175131709	0.831358548447145	0.008333333333333333
cami3_toy_human_gut_gtdb_source_readmap	xny_share_alpha2_cap0.01	0,1,2	3	251	62	45	0.8243021346469621	60.42424809041899	0.8383917268615155	0.016666666666666666
