method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	0.9580666992769648	1331	61	45	0.9617052023121387	6.5063842487957375	5.554687588033204	0.9970001808564978	0.9976435020126806
minco_current_default_gtdb_source_abundance_sample12_0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	0.8640773343135554	1293	407	83	0.840702210663199	23.811634317988677	17.90396277873434	0.9788938103023659	0.9855452376219913
