method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,20,21,22,23,24,25,28	0.9606114153741409	954	40	30	0.9646107178968655	5.022283783087933	4.376265815455703	0.9981147391630323	0.9984029029331873
minco_current_default_gtdb_source_abundance_sample10_0_1_3_4_5_6_7_9_11_13_14_15_16_17_18_20_21_22_23_24_25_28	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,20,21,22,23,24,25,28	0.8723401832424702	928	264	56	0.8529411764705882	21.90221283366134	16.46438406942185	0.9816852814128323	0.9879450178659938
