method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,11,13,15,16,17,18,20,21,22,23,24,25,28	0.9615465913329396	696	28	20	0.9666666666666666	4.59863275454686	4.05935851821381	0.9982167944154489	0.9984195276853566
minco_current_default_gtdb_source_abundance_sample20_0_1_3_4_5_6_11_13_15_16_17_18_21_22_23_24_25_28	0,1,3,4,5,6,11,13,15,16,17,18,20,21,22,23,24,25,28	0.8693660750985068	679	223	37	0.8393077873918418	21.52953625817373	15.950730497259862	0.9798397064046325	0.9870033166646293
