method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,5,6,11,13,16,17,18,21,22,24,25,28	0.9613864848240222	461	19	13	0.9664570230607966	3.7881266662759723	3.2335393411877336	0.9988943414700983	0.9991468146856942
minco_current_default_gtdb_source_abundance_sample16_0_1_3_5_6_11_13_17_18_21_22_24_25_28	0,1,3,5,6,11,13,16,17,18,21,22,24,25,28	0.8696822286341302	449	152	25	0.8353488372093022	21.137729988628173	15.5619677482671	0.9769414783446609	0.985446871286648
