method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28	0.9595543573478296	1124	47	40	0.9627408993576017	5.948136182133927	5.073980047370299	0.9973599214864044	0.9979943131577307
minco_current_default_gtdb_source_abundance_sample26_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_19_20_21_22_23_24_25_28	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28	0.8700951482456354	1092	314	72	0.8498054474708172	22.900200696234382	17.37851952894533	0.9806220454546453	0.9871048204708758
