method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	25	0.9690721649484536	47	1	2	0.9690721649484536	4.836648420574486	4.72074853647437	0.9988670457680718	0.9988715421272467
minco_current_default_gtdb_source_abundance_sample25	25	0.72	45	31	4	0.72	23.876829864906867	14.822596296490397	0.984476052440572	0.9924411161891388
