method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	28	0.923076923076923	12	2	0	0.923076923076923	1.80306342230474	1.595963629404533	0.9999332238502313	0.999931664517538
minco_current_default_gtdb_source_abundance_sample28	28	0.888888888888889	12	3	0	0.888888888888889	18.352633533107475	10.977119798332348	0.9890339281762488	0.9978801202854538
