method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,5,6,11,18,21,22,28	0.9488193213646114	194	11	8	0.9533169533169533	3.8338241138402576	3.0090730969381267	0.9985040670551861	0.9989514871710287
minco_current_default_gtdb_source_abundance_sample18_21_0_5_6_11_22_28	0,5,6,11,18,21,22,28	0.8850733085266158	190	40	12	0.8796296296296295	20.056058462952546	13.2548245554964	0.9717702663657233	0.9863309645536655
