sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	pred_rows_called	pred_rows_unmapped	pred_rows_ref_mapped	pred_rows_fallback_mapped	minco_profile	sylph_reference_release	release_grade_candidate
15	minco_current_default_gtdb_source_abundance_sample15	24	22	21	1	3	0.9545454545454546	0.875	0.9130434782608695	8.8962798747502	8.527120863345939	0.9995246530616627	0.9995287270609288	22	0	22.0	0.0	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv		
15	sylph_gtdb_source_abundance	24	25	23	2	1	0.92	0.9583333333333334	0.9387755102040817	0.9784642891169845	0.6758642891169845	0.999984242699932	0.9999918288894338	25	0				gtdb_r232	True
