method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_cached_marine_setup_truth	3,4,5	0.8387158195498503	868	251	82	0.8390526824552924	40.99730488886973	22.010029545074854	0.9236670789666293	0.9758519191773921
minco_selected_default_setup_truth	3,4,5	0.781357739256762	725	182	225	0.7808292945611202	41.299693576074446	29.461111299500303	0.886706015069905	0.899244360186355
