method	panel_count	sample_count	mean_delta_F1	min_delta_F1	improved_samples	worsened_samples	mean_panel_delta_F1	min_panel_delta_F1	improved_panels	worsened_panels	mean_delta_L1_pp	max_worse_L1_pp	mean_delta_Pearson	decision
drop_prob_lt_0.5_and_realaf_lt_0.1	4	32	0.018277707959945277	-0.10337171477255125	12	5	-0.01236094509895877	-0.08013055262852598	1	2	-0.8595375228370399	0.01700112328218495	0.000839969995065408	f1_tradeoff_not_default
drop_prob_lt_0.5_and_xny_lt_100	4	32	0.018277707959945277	-0.10337171477255125	12	5	-0.01236094509895877	-0.08013055262852598	1	2	-0.8595375228370399	0.01700112328218495	0.000839969995065408	f1_tradeoff_not_default
drop_prob_lt_0.7_and_realaf_lt_0.1	4	32	0.015316933867305812	-0.14274518584863405	13	5	-0.024807334509578283	-0.1276785313479295	1	2	-0.8909743970280515	0.022887215048438492	0.0009521939857334676	f1_tradeoff_not_default
drop_prob_lt_0.7_and_xny_lt_100	4	32	0.015316933867305812	-0.14274518584863405	13	5	-0.024807334509578283	-0.1276785313479295	1	2	-0.8909743970280515	0.022887215048438492	0.0009521939857334676	f1_tradeoff_not_default
drop_prob_lt_0.9_and_realaf_lt_0.05	4	32	0.014737346674412982	-0.13542623361442774	12	5	-0.019537144698704434	-0.11104766234891783	1	2	-0.3881784149734166	0.0	0.0005857473946117714	f1_tradeoff_not_default
drop_prob_lt_0.9_and_xny_lt_50	4	32	0.014737346674412982	-0.13542623361442774	12	5	-0.019537144698704434	-0.11104766234891783	1	2	-0.3881784149734166	0.0	0.0005857473946117714	f1_tradeoff_not_default
drop_prob_lt_0.95_and_realaf_lt_0.05	4	32	0.013229575874267686	-0.14274518584863405	12	5	-0.023557866832425223	-0.12391133862504078	1	2	-0.3876291501710614	0.0	0.0005859790091279488	f1_tradeoff_not_default
drop_prob_lt_0.95_and_xny_lt_50	4	32	0.013229575874267686	-0.14274518584863405	12	5	-0.023557866832425223	-0.12391133862504078	1	2	-0.3876291501710614	0.0	0.0005859790091279488	f1_tradeoff_not_default
drop_prob_lt_0.7_and_zipaf_lt_0.3	4	32	0.0019904313574708246	-0.07309709200699199	11	5	-0.008367113401378912	-0.03463286787261799	1	2	-1.2556062658094163	0.24371441375267722	0.001147800832541665	f1_tradeoff_not_default
max_ani_ge_0.93	4	32	0.0018364845070305107	-0.06891226201571032	11	5	-0.008098472078157504	-0.03852841146293151	1	2	-0.7573133539105019	0.8886082739008145	0.000778827351074346	f1_tradeoff_not_default
max_ani_ge_0.94	4	32	0.001404503479729178	-0.06891226201571032	11	5	-0.00992958774202335	-0.040601379953810524	1	2	-0.9970107562553421	0.8886082739008145	0.0008513135620360698	f1_tradeoff_not_default
drop_prob_lt_0.7_and_breadth_lt_0.1	4	32	0.02245938895789517	-0.15723216086192482	15	6	-0.025329269405135274	-0.13636040872887123	2	2	-2.191590180984714	0.11705400251215181	0.0020826537514091192	f1_tradeoff_not_default
min_breadth_ge_0.05	4	32	0.020076016929778673	-0.2347906403940887	14	6	-0.042807793585620035	-0.20336114958170115	2	2	-2.5458771493195718	0.493305692326345	0.0019995175134292845	f1_tradeoff_not_default
min_xny_ge_50	4	32	0.020076016929778673	-0.2347906403940887	14	6	-0.042807793585620035	-0.20336114958170115	2	2	-2.5458771493195718	0.493305692326345	0.0019995175134292845	f1_tradeoff_not_default
drop_prob_lt_0.9_and_breadth_lt_0.05	4	32	0.015464729006412724	-0.1652097155385973	12	6	-0.02754036922756939	-0.13666313868446944	1	2	-1.1569914086646844	0.028078614650652867	0.0010864340840249544	f1_tradeoff_not_default
drop_prob_lt_0.95_and_breadth_lt_0.05	4	32	0.013226667109407501	-0.17287203574292587	12	6	-0.03279024755101406	-0.15033124836174006	1	2	-1.1541685063362004	0.028078614650652867	0.0010866902443710906	f1_tradeoff_not_default
drop_xny_lt_50_and_breadth_lt_0.05	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
drop_xny_lt_50_and_breadth_lt_0.1	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
drop_xny_lt_50_and_breadth_lt_0.2	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
drop_xny_lt_50_and_breadth_lt_0.3	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
max_real_min_af_ge_0.05	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
max_xny_ge_50	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
s_real_min_af_ge_0.05	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
s_xny_ge_50	4	32	0.01024019087667636	-0.17287203574292587	11	6	-0.03095035950096986	-0.15097344897562115	1	2	-0.38537729449121777	0.003626532575747632	0.000584247426626501	f1_tradeoff_not_default
drop_depth_lt_0.5_and_breadth_lt_0.05	4	32	0.010084235534171884	-0.21256010147193305	12	6	-0.040582283676115855	-0.17760979435766344	1	2	-1.142090947317418	0.04626460274432276	0.0010850932284764934	f1_tradeoff_not_default
drop_depth_lt_2_and_breadth_lt_0.05	4	32	0.00963887327302539	-0.21256010147193305	12	6	-0.04176991637250649	-0.18236032514322598	1	2	-1.151086823421768	0.04626460274432276	0.0010850711389855938	f1_tradeoff_not_default
drop_xny_lt_500_and_breadth_lt_0.05	4	32	0.00963887327302539	-0.21256010147193305	12	6	-0.04176991637250649	-0.18236032514322598	1	2	-1.151086823421768	0.04626460274432276	0.0010850711389855938	f1_tradeoff_not_default
max_breadth_ge_0.05	4	32	0.00963887327302539	-0.21256010147193305	12	6	-0.04176991637250649	-0.18236032514322598	1	2	-1.151086823421768	0.04626460274432276	0.0010850711389855938	f1_tradeoff_not_default
s_breadth_ge_0.05	4	32	0.00963887327302539	-0.21256010147193305	12	6	-0.04176991637250649	-0.18236032514322598	1	2	-1.151086823421768	0.04626460274432276	0.0010850711389855938	f1_tradeoff_not_default
drop_depth_lt_1_and_breadth_lt_0.05	4	32	0.00952549344556429	-0.21256010147193305	12	6	-0.04207226257906943	-0.18356970996947775	1	2	-1.1460483124131495	0.04626460274432276	0.0010856469600625668	f1_tradeoff_not_default
drop_xny_lt_200_and_breadth_lt_0.05	4	32	0.009261134188425637	-0.21256010147193305	12	6	-0.04222386465521227	-0.18385991487810993	1	2	-0.9819088901500508	0.04626460274432276	0.0009304581708921011	f1_tradeoff_not_default
drop_xny_lt_100_and_breadth_lt_0.05	4	32	0.007442393949174314	-0.21256010147193305	12	6	-0.04270239112562085	-0.18327605075921394	1	2	-0.8820550185412221	0.04626460274432276	0.0009422519487784359	f1_tradeoff_not_default
drop_prob_lt_0.9_and_zipaf_lt_0.3	4	32	0.0007777643526090013	-0.07555150995930604	11	6	-0.01084283352310772	-0.040511182642425925	1	2	-1.2311267604769096	1.1035652537183864	0.0017066155562157972	f1_tradeoff_not_default
drop_prob_lt_0.95_and_zipaf_lt_0.3	4	32	0.0004571984170397003	-0.07555150995930604	11	6	-0.011697676017959208	-0.04281446260167554	1	2	-1.2306369940868946	1.1035652537183864	0.001706716171493091	f1_tradeoff_not_default
max_zip_af_ge_0.3	4	32	6.262770996899591e-05	-0.07555150995930604	11	6	-0.01274986457014779	-0.04702321681042987	1	2	-1.230427143468582	1.1035652537183864	0.0017067223415589555	f1_tradeoff_not_default
drop_prob_lt_0.5_and_realaf_lt_0.2	4	32	0.01862898868888577	-0.12228734357674631	12	7	-0.0154614983933552	-0.0872893096421763	1	2	-0.9844117682878212	0.217672173921585	0.000833821679180495	f1_tradeoff_not_default
drop_prob_lt_0.5_and_xny_lt_200	4	32	0.01862898868888577	-0.12228734357674631	12	7	-0.0154614983933552	-0.0872893096421763	1	2	-0.9844117682878212	0.217672173921585	0.000833821679180495	f1_tradeoff_not_default
drop_prob_lt_0.9_and_breadth_lt_0.1	4	32	0.014677678805488151	-0.1927451858486341	14	7	-0.04318004712193271	-0.165662755467622	2	2	-2.338510350372612	0.2757896938545201	0.002212892739296375	f1_tradeoff_not_default
drop_prob_lt_0.7_and_realaf_lt_0.2	4	32	0.013601440722676366	-0.16124412876618166	12	7	-0.03292414472109231	-0.14325185222937753	1	2	-1.092762364835194	0.08221282041077416	0.0009483693368222725	f1_tradeoff_not_default
drop_prob_lt_0.7_and_xny_lt_200	4	32	0.013601440722676366	-0.16124412876618166	12	7	-0.03292414472109231	-0.14325185222937753	1	2	-1.092762364835194	0.08221282041077416	0.0009483693368222725	f1_tradeoff_not_default
drop_prob_lt_0.9_and_realaf_lt_0.1	4	32	0.00846939966725848	-0.1806239737274219	13	7	-0.04034727839598609	-0.1513884938716571	1	3	-0.8928217236562405	0.23127238134868833	0.0009398082598599082	f1_tradeoff_not_default
drop_prob_lt_0.9_and_xny_lt_100	4	32	0.00846939966725848	-0.1806239737274219	13	7	-0.04034727839598609	-0.1513884938716571	1	3	-0.8928217236562405	0.23127238134868833	0.0009398082598599082	f1_tradeoff_not_default
drop_prob_lt_0.7_and_breadth_lt_0.2	4	32	0.027950342236173403	-0.17273442737633715	16	8	-0.027496656818097542	-0.14633105961313775	2	2	-3.6310064067835004	0.7654741840761368	0.0028204312399638665	f1_tradeoff_not_default
drop_prob_lt_0.5_and_realaf_lt_0.3	4	32	0.021705648167074543	-0.11492656875834428	14	8	-0.012177638887712394	-0.08432379063536244	2	2	-1.3940588021009082	0.217672173921585	0.0012135516381944454	f1_tradeoff_not_default
drop_prob_lt_0.7_and_realaf_lt_0.3	4	32	0.021162773556169995	-0.17273442737633715	15	8	-0.030920261498649876	-0.14859105668507966	2	2	-2.352120563976869	0.5319743292009846	0.0017676028101300985	f1_tradeoff_not_default
drop_prob_lt_0.95_and_breadth_lt_0.1	4	32	0.007157170526077148	-0.20531533175211336	14	8	-0.05902743870412827	-0.19687696100086094	2	2	-2.3270429872833063	0.4788391149094089	0.002204647175024603	f1_tradeoff_not_default
