method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,11,13,15,16,17,18,21,22,23,24,25,28	0.961179576060212	620	26	17	0.966484801247077	4.62716238549389	4.101728556964735	0.9981279350343137	0.9983378988882896
minco_current_default_gtdb_source_abundance_sample23_0_1_3_4_5_6_11_13_15_16_17_18_21_22_24_25_28	0,1,3,4,5,6,11,13,15,16,17,18,21,22,23,24,25,28	0.8720185447361117	603	193	34	0.8415910676901605	21.28378903034706	15.897323593650677	0.9792484511811946	0.9865599897308122
