method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
minco_candidate_default_binomial_fallback	0,1,2	0.8621829914414872	272	41	47	0.8607594936708861	55.91934390274664	48.292725505094836	0.8665925597981697	0.8772760000612242
sylph_binomial_fallback	0,1,2	0.7620237763707415	204	12	115	0.7626168224299065	31.103233539391326	26.979059970447448	0.9472030132111673	0.9547963941726824
