method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,7,11,13,14,15,16,17,18,20,21,22,23,24,25,28	0.960907813975629	797	35	22	0.9654754694124773	4.602505000064701	4.023471154710484	0.9983526467192695	0.9985428662351474
minco_current_default_gtdb_source_abundance_sample14_0_1_3_4_5_6_7_11_13_15_16_17_18_20_21_22_23_24_25_28	0,1,3,4,5,6,7,11,13,14,15,16,17,18,20,21,22,23,24,25,28	0.8676898955725246	773	248	46	0.8402173913043479	21.499750312609976	16.094772201598953	0.9811021490626638	0.9876212265307528
