panel	method	samples	sample_count	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_Pearson_union	mean_added_mass_before_norm
hmp_airskin_gtdb_source_abundance	xny_share_alpha5	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	30.947228752332347	0.9484486015062333	0.07363633238218113
hmp_airskin_gtdb_source_abundance	xny_share_cap0.001	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	22.51082477535844	0.980960434465555	0.0005
hmp_airskin_gtdb_source_abundance	xny_share_cap0.003	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	22.48163660214721	0.9810131718353761	0.0015000000000000002
hmp_airskin_gtdb_source_abundance	xny_share_cap0.005	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	22.49336768761656	0.9810391564181257	0.0025
hmp_airskin_gtdb_source_abundance	xny_share_cap0.01	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	22.585077481228893	0.9810081314576132	0.0048672601123294175
hmp_airskin_gtdb_source_abundance	xny_share_cap0.02	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	22.805587173787842	0.9809354139324755	0.008206311442122765
hmp_airskin_gtdb_source_abundance	xny_share_cap0.05	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	23.600221026514756	0.9804240058600037	0.01445842037485666
hmp_airskin_gtdb_source_abundance	zero_mass	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	1043	308	52	0.8528209321340964	22.53852648257859	0.9809240826458007	0.0
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.05	0,6	2	78	9	3	0.9285714285714286	48.711334734473105	0.8834852055829288	0.002099161996600439
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.1	0,6	2	78	9	3	0.9285714285714286	48.43802234766543	0.8846447502098902	0.004198323993200878
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25	0,6	2	78	9	3	0.9285714285714286	47.63785907149865	0.8878248652291325	0.010495809983002195
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.43201349910686	0.8841856490694566	0.0042307272790821845
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.11194278830999	0.8857062789661172	0.006730727279082184
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.63785907149865	0.8878248652291325	0.010495809983002195
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.25_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.63785907149865	0.8878248652291325	0.010495809983002195
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5	0,6	2	78	9	3	0.9285714285714286	46.86281210738588	0.8921071753264421	0.02099161996600439
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.21711797005685	0.8858734141726115	0.008461454558164369
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.60007712066795	0.8886414090744652	0.013461454558164368
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha0.5_cap0.05	0,6	2	78	9	3	0.9285714285714286	46.86281210738588	0.8921071753264421	0.02099161996600439
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1	0,6	2	78	9	3	0.9285714285714286	46.458455913904984	0.8967688259725481	0.04198323993200878
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha10	0,6	2	78	9	3	0.9285714285714286	79.10354259328423	0.6321984795132363	0.41983239932008787
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.808272960629274	0.8885758234444081	0.016922909116328738
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha1_cap0.05	0,6	2	78	9	3	0.9285714285714286	46.77285496204899	0.894629289184038	0.03192290911632874
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2	0,6	2	78	9	3	0.9285714285714286	49.8964981633458	0.8911072563944227	0.08396647986401756
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.99733775576849	0.8880670053642252	0.02
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha2_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.20717417091376	0.8928897678898863	0.038845818232657474
hmp_gastrooral_gtdb_source_abundance	depth_share_alpha5	0,6	2	78	9	3	0.9285714285714286	63.42529786880722	0.8017387372581617	0.20991619966004393
hmp_gastrooral_gtdb_source_abundance	depth_share_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	depth_share_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	depth_share_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	depth_share_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	depth_share_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.808272960629274	0.8885758234444081	0.016922909116328738
hmp_gastrooral_gtdb_source_abundance	depth_share_cap0.05	0,6	2	78	9	3	0.9285714285714286	46.77285496204899	0.894629289184038	0.03192290911632874
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.05	0,6	2	78	9	3	0.9285714285714286	48.871340260700364	0.8828139213392492	0.0008798750000000001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.1	0,6	2	78	9	3	0.9285714285714286	48.75671393131016	0.8833419606024356	0.0017597500000000002
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25	0,6	2	78	9	3	0.9285714285714286	48.41478529366136	0.8848705214146095	0.0043993750000000005
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85955958103461	0.8826956788201181	0.00094775
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.729942777073425	0.8833432433844042	0.00194775
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.60102097531676	0.8839765984746835	0.00294775
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.41478529366136	0.8848705214146095	0.0043993750000000005
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25_cap0.02	0,6	2	78	9	3	0.9285714285714286	48.41478529366136	0.8848705214146095	0.0043993750000000005
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.25_cap0.05	0,6	2	78	9	3	0.9285714285714286	48.41478529366136	0.8848705214146095	0.0043993750000000005
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5	0,6	2	78	9	3	0.9285714285714286	47.85131545435841	0.8872303832888598	0.008798750000000001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.66805183056181	0.8834243932169793	0.0023955
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.53913002880514	0.8840577483072585	0.0033955
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.21905931800828	0.885578378203919	0.0058955
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.85131545435841	0.8872303832888598	0.008798750000000001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha0.5_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.85131545435841	0.8872303832888598	0.008798750000000001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1	0,6	2	78	9	3	0.9285714285714286	46.882228544603564	0.8912302524025375	0.017597500000000002
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha10	0,6	2	78	9	3	0.9285714285714286	60.66602505514955	0.8310303085047764	0.17597500000000002
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.43568842671378	0.8841936928861898	0.004291
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.11561771591691	0.8857143227828501	0.006791
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.49857686652802	0.8884823176847039	0.011791
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha1_cap0.05	0,6	2	78	9	3	0.9285714285714286	46.882228544603564	0.8912302524025375	0.017597500000000002
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2	0,6	2	78	9	3	0.9285714285714286	46.35794223740336	0.8962811990147186	0.035195000000000004
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.224416508941985	0.8858801118912116	0.008582
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.607375659553085	0.8886481067930654	0.013582
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha2_cap0.05	0,6	2	78	9	3	0.9285714285714286	46.5719576609728	0.8947015725326952	0.028582000000000003
hmp_gastrooral_gtdb_source_abundance	normalized_depth_alpha5	0,6	2	78	9	3	0.9285714285714286	50.78016335308049	0.8890947693224639	0.08798750000000001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	normalized_depth_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	normalized_depth_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.43568842671378	0.8841936928861898	0.004291
hmp_gastrooral_gtdb_source_abundance	normalized_depth_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.11561771591691	0.8857143227828501	0.006791
hmp_gastrooral_gtdb_source_abundance	normalized_depth_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.49857686652802	0.8884823176847039	0.011791
hmp_gastrooral_gtdb_source_abundance	normalized_depth_cap0.05	0,6	2	78	9	3	0.9285714285714286	46.882228544603564	0.8912302524025375	0.017597500000000002
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.05	0,6	2	78	9	3	0.9285714285714286	48.80065611435168	0.8829555636984041	0.0013961440236824997
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.1	0,6	2	78	9	3	0.9285714285714286	48.61556511336442	0.8836118026260934	0.0027922880473649995
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25	0,6	2	78	9	3	0.9285714285714286	48.24188968040559	0.8854437291763686	0.006980720118412498
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.24188968040559	0.8854437291763686	0.006980720118412498
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25_cap0.02	0,6	2	78	9	3	0.9285714285714286	48.24188968040559	0.8854437291763686	0.006980720118412498
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.25_cap0.05	0,6	2	78	9	3	0.9285714285714286	48.24188968040559	0.8854437291763686	0.006980720118412498
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5	0,6	2	78	9	3	0.9285714285714286	47.844710461101364	0.888035530941758	0.013961440236824996
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.844710461101364	0.888035530941758	0.013961440236824996
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha0.5_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.844710461101364	0.888035530941758	0.013961440236824996
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1	0,6	2	78	9	3	0.9285714285714286	47.28085595746496	0.8914597351905871	0.02792288047364999
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha10	0,6	2	78	9	3	0.9285714285714286	67.20270025500695	0.6888709705179703	0.2792288047364999
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.99733775576849	0.8880670053642252	0.02
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha1_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.28085595746496	0.8914597351905871	0.02792288047364999
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2	0,6	2	78	9	3	0.9285714285714286	47.320291868284976	0.8912320160977574	0.05584576094729998
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.99733775576849	0.8880670053642252	0.02
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha2_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.63633471998885	0.8890831628011365	0.04571686945083854
hmp_gastrooral_gtdb_source_abundance	xny_share_alpha5	0,6	2	78	9	3	0.9285714285714286	54.4736051296848	0.8416567283951626	0.13961440236824996
hmp_gastrooral_gtdb_source_abundance	xny_share_cap0.001	0,6	2	78	9	3	0.9285714285714286	48.85233153561373	0.8827055999879538	0.001
hmp_gastrooral_gtdb_source_abundance	xny_share_cap0.003	0,6	2	78	9	3	0.9285714285714286	48.584669191039	0.8835200246887043	0.003
hmp_gastrooral_gtdb_source_abundance	xny_share_cap0.005	0,6	2	78	9	3	0.9285714285714286	48.47885115208916	0.8842762909360351	0.005
hmp_gastrooral_gtdb_source_abundance	xny_share_cap0.01	0,6	2	78	9	3	0.9285714285714286	48.31000910758303	0.8859103402114018	0.01
hmp_gastrooral_gtdb_source_abundance	xny_share_cap0.02	0,6	2	78	9	3	0.9285714285714286	47.99733775576849	0.8880670053642252	0.02
hmp_gastrooral_gtdb_source_abundance	xny_share_cap0.05	0,6	2	78	9	3	0.9285714285714286	47.28085595746496	0.8914597351905871	0.02792288047364999
hmp_gastrooral_gtdb_source_abundance	zero_mass	0,6	2	78	9	3	0.9285714285714286	48.98699110632456	0.8822766995655476	0.0
