method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	26	0.9264705882352942	63	4	6	0.9264705882352942	20.141523122918255	15.123323122918256	0.983202695506267	0.9900670522341902
minco_current_default_gtdb_source_abundance_sample26	26	0.8823529411764706	60	7	9	0.8823529411764706	31.580381823977905	28.48890608620462	0.973380282577332	0.9742019064068856
