method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	0,1,3,4,5,6,11,13,15,16,17,18,21,22,24,25,28	0.9606785529051085	588	25	16	0.9663105998356615	3.6701948160496993	3.121288394501211	0.9990100087523598	0.9992358731743181
minco_current_default_gtdb_source_abundance_sample4_0_1_3_5_6_11_13_15_16_17_18_21_22_24_25_28	0,1,3,4,5,6,11,13,15,16,17,18,21,22,24,25,28	0.8704578282713136	572	188	32	0.8387096774193548	20.864057095713633	15.401049110021093	0.9789426527326458	0.9866237252713846
