sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	pred_rows_called	pred_rows_unmapped	pred_rows_ref_mapped	pred_rows_fallback_mapped	minco_profile	sylph_reference_release	release_grade_candidate
27	minco_current_default_gtdb_source_abundance_sample27	88	136	81	55	7	0.5955882352941176	0.9204545454545454	0.7232142857142857	35.63557088897479	19.500881936036556	0.9623565751012435	0.9841525602574029	136	0	136.0	0.0	/tmp/minco_current_code_hmp_airskin27_20260627/minco_sample27_current_default.tsv		
27	sylph_gtdb_source_abundance	88	90	85	5	3	0.9444444444444444	0.9659090909090909	0.9550561797752809	11.662542606328246	8.859937001117038	0.9937071344540854	0.9954769623117792	90	0				gtdb_r232	True
