method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	6,11,28	0.9547511312217195	61	4	0	0.9682539682539683	4.023460544452763	3.4499929379506757	0.9976925561061908	0.9979301129825241
minco_current_default_gtdb_source_abundance_exact6_sample28	6,11,28	0.9370014245014245	59	4	2	0.9516129032258064	21.304591335405078	15.175277050145114	0.9467539686727336	0.9709622255003322
