sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	panel	collapse_rule	kept_rows	dropped_rows	dropped_fraction	dropped_abundance_fraction	official_L1_pp	official_Pearson	current_F1	current_official_L1_pp	current_official_Pearson	delta_F1	delta_official_L1_pp	delta_official_Pearson
6	drop_prob_lt_0.7_and_breadth_lt_0.1	201	148	144	4	57	0.972972972972973	0.7164179104477612	0.825214899713467	22.953815213126425	20.07121288953498	0.9730142484099189	0.973795864741456	cami2_toy_mouse_gut	max	148	9	0.05732484076433121	0.009421680502699774	20.07121288953498	0.973795864741456	0.8547486033519553	20.062955823580815	0.9737545137280396	-0.029533703638488396	0.0082570659541652	4.1351013416401905e-05
6	drop_prob_lt_0.7_and_breadth_lt_0.2	201	142	138	4	63	0.971830985915493	0.6865671641791045	0.8046647230320699	23.17946985450254	20.26954584304213	0.973033910781545	0.9738254002943884	cami2_toy_mouse_gut	max	142	15	0.09554140127388536	0.01872236036529194	20.26954584304213	0.9738254002943884	0.8547486033519553	20.062955823580815	0.9737545137280396	-0.05008388031988542	0.2065900194613164	7.088656634879342e-05
6	drop_prob_lt_0.7_and_realaf_lt_0.3	201	141	137	4	64	0.9716312056737588	0.681592039800995	0.8011695906432748	23.508261640745808	20.5949301527818	0.9730122546414417	0.9738049515735809	cami2_toy_mouse_gut	max	141	16	0.10191082802547771	0.019870077511238753	20.5949301527818	0.9738049515735809	0.8547486033519553	20.062955823580815	0.9737545137280396	-0.053579012708680596	0.5319743292009846	5.043784554137343e-05
6	max_real_min_af_ge_0.02	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.918399189063045	20.062955823580815	0.9729828392129993	0.9737545137280396	cami2_toy_mouse_gut	max	157	0	0.0	0.0	20.062955823580815	0.9737545137280396	0.8547486033519553	20.062955823580815	0.9737545137280396	0.0	0.0	0.0
6	max_xny_ge_10	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.918399189063045	20.062955823580815	0.9729828392129993	0.9737545137280396	cami2_toy_mouse_gut	max	157	0	0.0	0.0	20.062955823580815	0.9737545137280396	0.8547486033519553	20.062955823580815	0.9737545137280396	0.0	0.0	0.0
6	min_breadth_ge_0.02	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.918399189063045	20.062955823580815	0.9729828392129993	0.9737545137280396	cami2_toy_mouse_gut	max	157	0	0.0	0.0	20.062955823580815	0.9737545137280396	0.8547486033519553	20.062955823580815	0.9737545137280396	0.0	0.0	0.0
6	min_xny_ge_25	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.918399189063045	20.062955823580815	0.9729828392129993	0.9737545137280396	cami2_toy_mouse_gut	max	157	0	0.0	0.0	20.062955823580815	0.9737545137280396	0.8547486033519553	20.062955823580815	0.9737545137280396	0.0	0.0	0.0
6	s_xny_ge_10	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.918399189063045	20.062955823580815	0.9729828392129993	0.9737545137280396	cami2_toy_mouse_gut	max	157	0	0.0	0.0	20.062955823580815	0.9737545137280396	0.8547486033519553	20.062955823580815	0.9737545137280396	0.0	0.0	0.0
7	current_calls	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	drop_prob_lt_0.5_and_breadth_lt_0.1	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	drop_prob_lt_0.5_and_breadth_lt_0.2	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	drop_prob_lt_0.5_and_realaf_lt_0.3	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	drop_prob_lt_0.5_and_xny_lt_500	68	63	62	1	6	0.9841269841269841	0.9117647058823529	0.9465648854961831	5.806785420339329	5.717234481116441	0.9984367679972675	0.9984375778780211	cami2_toy_mouse_gut	max	63	1	0.015625	0.0022800382855720077	5.717234481116441	0.9984375778780211	0.9545454545454545	5.826327372589971	0.9984274174395251	-0.007980569049271358	-0.10909289147353007	1.016043849599857e-05
7	drop_prob_lt_0.7_and_breadth_lt_0.1	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	drop_prob_lt_0.7_and_breadth_lt_0.2	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	drop_prob_lt_0.7_and_realaf_lt_0.3	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	max_real_min_af_ge_0.02	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	max_xny_ge_10	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	min_breadth_ge_0.02	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	min_xny_ge_25	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
7	s_xny_ge_10	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.9156741322429225	5.826327372589971	0.9984269486093539	0.9984274174395251	cami2_toy_mouse_gut	max	64	0	0.0	0.0	5.826327372589971	0.9984274174395251	0.9545454545454545	5.826327372589971	0.9984274174395251	0.0	0.0	0.0
0	current_calls	33	36	29	7	4	0.8055555555555556	0.8787878787878788	0.8405797101449276	18.780365281635632	10.124727197423452	0.9895037710483946	0.9957539782840136	hmp_airskin_gtdb_source_abundance	sum	36	0	0.0	0.0	18.780365281635632	0.9895037710483946	0.8405797101449276	18.780365281635632	0.9895037710483946	0.0	0.0	0.0
0	drop_prob_lt_0.5_and_breadth_lt_0.1	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	15.742439885422229	8.829662966113366	0.9902782976504223	0.9957539782840136	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	0.01872288276762263	15.742439885422229	0.9902782976504223	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-3.037925396213403	0.0007745266020277031
0	drop_prob_lt_0.5_and_breadth_lt_0.2	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	15.742439885422229	8.829662966113366	0.9902782976504223	0.9957539782840136	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	0.01872288276762263	15.742439885422229	0.9902782976504223	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-3.037925396213403	0.0007745266020277031
0	drop_prob_lt_0.5_and_realaf_lt_0.3	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	15.742439885422229	8.829662966113366	0.9902782976504223	0.9957539782840136	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	0.01872288276762263	15.742439885422229	0.9902782976504223	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-3.037925396213403	0.0007745266020277031
0	drop_prob_lt_0.5_and_xny_lt_500	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	15.742439885422229	8.829662966113366	0.9902782976504223	0.9957539782840136	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	0.01872288276762263	15.742439885422229	0.9902782976504223	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-3.037925396213403	0.0007745266020277031
0	drop_prob_lt_0.7_and_breadth_lt_0.1	33	31	28	3	5	0.9032258064516129	0.8484848484848485	0.875	15.41083642440626	8.650777772490624	0.9902101357100067	0.9957558406567486	hmp_airskin_gtdb_source_abundance	sum	31	5	0.1388888888888889	0.020928685374428588	15.41083642440626	0.9902101357100067	0.8405797101449276	18.780365281635632	0.9895037710483946	0.034420289855072395	-3.3695288572293727	0.0007063646616121133
0	drop_prob_lt_0.7_and_breadth_lt_0.2	33	29	28	1	5	0.9655172413793104	0.8484848484848485	0.9032258064516129	11.658200155584469	7.591637788462475	0.9914774800800686	0.9957558406567488	hmp_airskin_gtdb_source_abundance	sum	29	7	0.19444444444444445	0.04841779671623063	11.658200155584469	0.9914774800800686	0.8405797101449276	18.780365281635632	0.9895037710483946	0.06264609630668527	-7.122165126051163	0.0019737090316740424
0	drop_prob_lt_0.7_and_realaf_lt_0.3	33	30	28	2	5	0.9333333333333333	0.8484848484848485	0.888888888888889	14.612965191064436	8.358053824306817	0.9902157070109371	0.9957558406567485	hmp_airskin_gtdb_source_abundance	sum	30	6	0.16666666666666666	0.026204430736344195	14.612965191064436	0.9902157070109371	0.8405797101449276	18.780365281635632	0.9895037710483946	0.048309178743961345	-4.167400090571196	0.000711935962542487
0	max_real_min_af_ge_0.02	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	18.776026846852165	10.122873040836595	0.9894560213953184	0.9957539782840132	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	2.719610254884731e-05	18.776026846852165	0.9894560213953184	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-0.004338434783466738	-4.774965307619006e-05
0	max_xny_ge_10	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	18.776026846852165	10.122873040836595	0.9894560213953184	0.9957539782840132	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	2.719610254884731e-05	18.776026846852165	0.9894560213953184	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-0.004338434783466738	-4.774965307619006e-05
0	min_breadth_ge_0.02	33	32	29	3	4	0.90625	0.8787878787878788	0.8923076923076922	11.145303355579951	8.055526987238588	0.9943107629446183	0.9957539782840138	hmp_airskin_gtdb_source_abundance	sum	32	4	0.1111111111111111	0.05743317379006195	11.145303355579951	0.9943107629446183	0.8405797101449276	18.780365281635632	0.9895037710483946	0.05172798216276464	-7.6350619260556805	0.004806991896223689
0	min_xny_ge_25	33	32	29	3	4	0.90625	0.8787878787878788	0.8923076923076922	11.145303355579951	8.055526987238588	0.9943107629446183	0.9957539782840138	hmp_airskin_gtdb_source_abundance	sum	32	4	0.1111111111111111	0.05743317379006195	11.145303355579951	0.9943107629446183	0.8405797101449276	18.780365281635632	0.9895037710483946	0.05172798216276464	-7.6350619260556805	0.004806991896223689
0	s_xny_ge_10	33	34	29	5	4	0.8529411764705882	0.8787878787878788	0.8656716417910447	18.776026846852165	10.122873040836595	0.9894560213953184	0.9957539782840132	hmp_airskin_gtdb_source_abundance	sum	34	2	0.05555555555555555	2.719610254884731e-05	18.776026846852165	0.9894560213953184	0.8405797101449276	18.780365281635632	0.9895037710483946	0.025091931646117116	-0.004338434783466738	-4.774965307619006e-05
1	current_calls	51	99	51	48	0	0.5151515151515151	1.0	0.6799999999999999	18.1058836900925	11.773226709809936	0.9973939434154936	0.9978165192517793	hmp_airskin_gtdb_source_abundance	sum	99	0	0.0	0.0	18.1058836900925	0.9973939434154936	0.6799999999999999	18.1058836900925	0.9973939434154936	0.0	0.0	0.0
1	drop_prob_lt_0.5_and_breadth_lt_0.1	51	65	50	15	1	0.7692307692307693	0.9803921568627451	0.8620689655172413	17.026359143772627	11.874254833176739	0.9974831282172055	0.9977960796754515	hmp_airskin_gtdb_source_abundance	sum	65	34	0.3434343434343434	0.014995417614491033	17.026359143772627	0.9974831282172055	0.6799999999999999	18.1058836900925	0.9973939434154936	0.1820689655172414	-1.079524546319874	8.918480171193899e-05
1	drop_prob_lt_0.5_and_breadth_lt_0.2	51	64	50	14	1	0.78125	0.9803921568627451	0.8695652173913042	16.79737551400557	11.860205216946799	0.9974818176150666	0.9977960796754517	hmp_airskin_gtdb_source_abundance	sum	64	35	0.35353535353535354	0.01722248143013944	16.79737551400557	0.9974818176150666	0.6799999999999999	18.1058836900925	0.9973939434154936	0.18956521739130427	-1.3085081760869315	8.787419957301257e-05
1	drop_prob_lt_0.5_and_realaf_lt_0.3	51	66	51	15	0	0.7727272727272727	1.0	0.8717948717948718	17.11103739453204	11.714602647565311	0.9974870181822021	0.9978165192517788	hmp_airskin_gtdb_source_abundance	sum	66	33	0.3333333333333333	0.009896267976917615	17.11103739453204	0.9974870181822021	0.6799999999999999	18.1058836900925	0.9973939434154936	0.19179487179487187	-0.9948462955604604	9.307476670850079e-05
1	drop_prob_lt_0.5_and_xny_lt_500	51	63	49	14	2	0.7777777777777778	0.9607843137254902	0.8596491228070176	16.891666959870978	11.945819443697957	0.997466605483127	0.9977847044571894	hmp_airskin_gtdb_source_abundance	sum	63	36	0.36363636363636365	0.018946710865297253	16.891666959870978	0.997466605483127	0.6799999999999999	18.1058836900925	0.9973939434154936	0.1796491228070176	-1.2142167302215228	7.266206763345551e-05
1	drop_prob_lt_0.7_and_breadth_lt_0.1	51	63	50	13	1	0.7936507936507936	0.9803921568627451	0.8771929824561403	16.677406670450623	11.852844357949097	0.9974796781112352	0.9977960796754517	hmp_airskin_gtdb_source_abundance	sum	63	36	0.36363636363636365	0.01838526668569765	16.677406670450623	0.9974796781112352	0.6799999999999999	18.1058836900925	0.9973939434154936	0.19719298245614036	-1.4284770196418783	8.573469574157944e-05
1	drop_prob_lt_0.7_and_breadth_lt_0.2	51	51	49	2	2	0.9607843137254902	0.9607843137254902	0.9607843137254902	12.494509000261885	11.754542722473854	0.9977516038082963	0.9977763787494437	hmp_airskin_gtdb_source_abundance	sum	51	48	0.48484848484848486	0.06114992576000731	12.494509000261885	0.9977516038082963	0.6799999999999999	18.1058836900925	0.9973939434154936	0.2807843137254903	-5.611374689830615	0.00035766039280271666
1	drop_prob_lt_0.7_and_realaf_lt_0.3	51	60	51	9	0	0.85	1.0	0.9189189189189189	15.237392585216888	11.604192958736215	0.9976323876938302	0.9978165192517793	hmp_airskin_gtdb_source_abundance	sum	60	39	0.3939393939393939	0.028012316932166978	15.237392585216888	0.9976323876938302	0.6799999999999999	18.1058836900925	0.9973939434154936	0.23891891891891892	-2.8684911048756128	0.00023844427833663584
1	max_real_min_af_ge_0.02	51	72	51	21	0	0.7083333333333334	1.0	0.8292682926829268	18.092962384103725	11.77246528621119	0.9974904245649349	0.9978165192517789	hmp_airskin_gtdb_source_abundance	sum	72	27	0.2727272727272727	0.00012980302001317648	18.092962384103725	0.9974904245649349	0.6799999999999999	18.1058836900925	0.9973939434154936	0.14926829268292685	-0.012921305988776055	9.648114944127428e-05
1	max_xny_ge_10	51	72	51	21	0	0.7083333333333334	1.0	0.8292682926829268	18.092962384103725	11.77246528621119	0.9974904245649349	0.9978165192517789	hmp_airskin_gtdb_source_abundance	sum	72	27	0.2727272727272727	0.00012980302001317648	18.092962384103725	0.9974904245649349	0.6799999999999999	18.1058836900925	0.9973939434154936	0.14926829268292685	-0.012921305988776055	9.648114944127428e-05
1	min_breadth_ge_0.02	51	66	50	16	1	0.7575757575757576	0.9803921568627451	0.8547008547008548	17.40630718577257	11.89756708559778	0.9974591437830859	0.9977960796754517	hmp_airskin_gtdb_source_abundance	sum	66	33	0.3333333333333333	0.01127774163736562	17.40630718577257	0.9974591437830859	0.6799999999999999	18.1058836900925	0.9973939434154936	0.17470085470085484	-0.699576504319932	6.520036759227743e-05
1	min_xny_ge_25	51	62	50	12	1	0.8064516129032258	0.9803921568627451	0.8849557522123893	16.179403588965254	11.822288670700559	0.9974790219325582	0.9977960796754517	hmp_airskin_gtdb_source_abundance	sum	62	37	0.37373737373737376	0.02318283473103756	16.179403588965254	0.9974790219325582	0.6799999999999999	18.1058836900925	0.9973939434154936	0.20495575221238937	-1.9264801011272468	8.507851706462954e-05
1	s_xny_ge_10	51	72	51	21	0	0.7083333333333334	1.0	0.8292682926829268	18.092962384103725	11.77246528621119	0.9974904245649349	0.9978165192517789	hmp_airskin_gtdb_source_abundance	sum	72	27	0.2727272727272727	0.00012980302001317648	18.092962384103725	0.9974904245649349	0.6799999999999999	18.1058836900925	0.9973939434154936	0.14926829268292685	-0.012921305988776055	9.648114944127428e-05
3	current_calls	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685692	8.881086724946552	0.9970245468507755	0.9993927980330461	hmp_airskin_gtdb_source_abundance	sum	47	0	0.0	0.0	12.670666989685692	0.9970245468507755	0.9574468085106385	12.670666989685692	0.9970245468507755	0.0	0.0	0.0
3	drop_prob_lt_0.5_and_breadth_lt_0.1	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685692	8.881086724946552	0.9970245468507755	0.9993927980330461	hmp_airskin_gtdb_source_abundance	sum	47	0	0.0	0.0	12.670666989685692	0.9970245468507755	0.9574468085106385	12.670666989685692	0.9970245468507755	0.0	0.0	0.0
3	drop_prob_lt_0.5_and_breadth_lt_0.2	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685692	8.881086724946552	0.9970245468507755	0.9993927980330461	hmp_airskin_gtdb_source_abundance	sum	47	0	0.0	0.0	12.670666989685692	0.9970245468507755	0.9574468085106385	12.670666989685692	0.9970245468507755	0.0	0.0	0.0
3	drop_prob_lt_0.5_and_realaf_lt_0.3	47	47	45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.670666989685692	8.881086724946552	0.9970245468507755	0.9993927980330461	hmp_airskin_gtdb_source_abundance	sum	47	0	0.0	0.0	12.670666989685692	0.9970245468507755	0.9574468085106385	12.670666989685692	0.9970245468507755	0.0	0.0	0.0
3	drop_prob_lt_0.5_and_xny_lt_500	47	46	44	2	3	0.9565217391304348	0.9361702127659575	0.9462365591397849	12.752940993159587	8.946969097043958	0.9969873382561844	0.9993664143297293	hmp_airskin_gtdb_source_abundance	sum	46	1	0.02127659574468085	0.004306818816297511	12.752940993159587	0.9969873382561844	0.9574468085106385	12.670666989685692	0.9970245468507755	-0.011210249370853576	0.08227400347389491	-3.720859459110937e-05
