method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	5,6,11,28	0.9519124050200631	86	6	1	0.9608938547486033	4.508927211211738	3.6821257129335856	0.9978389922681765	0.9981934479599222
minco_current_default_gtdb_source_abundance_sample5_6_11_28	5,6,11,28	0.9431356837606838	84	5	3	0.9545454545454545	32.3592315894298	27.498251406483973	0.929258618233896	0.9540790434599055
