method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	19	0.9683257918552037	107	3	4	0.9683257918552037	13.049354419407495	11.072064305858058	0.9941563409041002	0.9965240092457663
minco_current_default_gtdb_source_abundance_sample19	19	0.8062015503875969	104	43	7	0.8062015503875969	37.17374040767086	27.29324854072597	0.9634093812936598	0.9806831944471559
