method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	24	0.9152542372881356	27	3	2	0.9152542372881356	4.668798630764398	3.6719966371604116	0.9993530471021701	0.9995403625164352
minco_current_default_gtdb_source_abundance_sample24	24	0.9090909090909091	25	1	4	0.9090909090909091	13.776347378834844	13.13856449739201	0.9946961294046553	0.9947347218527698
