route	sample	rule	TP	FP	FN	F1	base_TP	base_FP	base_FN	base_F1	delta_F1	added_species	added_TP	added_FP
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.20	217	56	48	0.8066914498141264	209	54	56	0.7916666666666667	0.015024783147459697	10	8	2
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.30	217	56	48	0.8066914498141264	209	54	56	0.7916666666666667	0.015024783147459697	10	8	2
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.50	217	55	48	0.8081936685288641	209	54	56	0.7916666666666667	0.016527001862197355	9	8	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny100_breadth0.05	241	64	24	0.8456140350877193	209	54	56	0.7916666666666667	0.05394736842105252	42	32	10
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny100_breadth0.10	241	64	24	0.8456140350877193	209	54	56	0.7916666666666667	0.05394736842105252	42	32	10
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny100_breadth0.20	230	63	35	0.8243727598566309	209	54	56	0.7916666666666667	0.0327060931899642	30	21	9
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny100_breadth0.30	224	58	41	0.8190127970749543	209	54	56	0.7916666666666667	0.027346130408287594	19	15	4
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny100_breadth0.50	218	55	47	0.8104089219330856	209	54	56	0.7916666666666667	0.018742255266418817	10	9	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny250_breadth0.05	229	63	36	0.8222621184919211	209	54	56	0.7916666666666667	0.03059545182525436	29	20	9
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny250_breadth0.10	229	63	36	0.8222621184919211	209	54	56	0.7916666666666667	0.03059545182525436	29	20	9
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny250_breadth0.20	229	63	36	0.8222621184919211	209	54	56	0.7916666666666667	0.03059545182525436	29	20	9
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny250_breadth0.30	224	58	41	0.8190127970749543	209	54	56	0.7916666666666667	0.027346130408287594	19	15	4
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny250_breadth0.50	218	55	47	0.8104089219330856	209	54	56	0.7916666666666667	0.018742255266418817	10	9	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny500_breadth0.05	218	58	47	0.8059149722735675	209	54	56	0.7916666666666667	0.014248305606900713	13	9	4
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny500_breadth0.10	218	58	47	0.8059149722735675	209	54	56	0.7916666666666667	0.014248305606900713	13	9	4
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny500_breadth0.20	218	58	47	0.8059149722735675	209	54	56	0.7916666666666667	0.014248305606900713	13	9	4
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny500_breadth0.30	218	58	47	0.8059149722735675	209	54	56	0.7916666666666667	0.014248305606900713	13	9	4
