sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	pred_rows_called	pred_rows_unmapped	pred_rows_ref_mapped	pred_rows_fallback_mapped	minco_profile	sylph_reference_release	release_grade_candidate
16	minco_current_default_gtdb_source_abundance_sample16	10	10	10	0	0	1.0	1.0	1.0	6.914589514693733	6.914589514693733	0.9998353757011106	0.9998353757011106	10	0	10.0	0.0	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv		
16	sylph_gtdb_source_abundance	10	10	10	0	0	1.0	1.0	1.0	1.288588517294444	1.288588517294444	0.9999595863424358	0.9999595863424358	10	0				gtdb_r232	True
