method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	6,11,22,28	0.9433360756890168	81	7	1	0.9529411764705882	4.528518411207173	3.371441979354882	0.9975391070891603	0.9982531817723442
minco_current_default_gtdb_source_abundance_sample22_6_11_28	6,11,22,28	0.8637680175286108	78	23	4	0.8524590163934426	21.140591211643255	14.395464066471037	0.9572133754775078	0.9774298398052905
