method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	18	1.0	27	0	0	1.0	1.8827650603233312	1.8827650603233312	0.9999303274396941	0.9999303274396941
minco_current_default_gtdb_source_abundance_sample18	18	0.9433962264150944	25	1	2	0.9433962264150944	12.023034824053608	10.640124279496893	0.9947328417202751	0.995104419479662
