method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
minco_universal_autoexact_gtdb_transfer	0,1,2,3,4,5	0.7013292819397322	108	8	81	0.7081967213114753	74.67452292927352	54.59442112545613	0.6859316968864118	0.9008426585481116
sylph_gtdb_transfer	0,1,2,3,4,5	0.4042283257908639	127	312	62	0.40445859872611467	144.73175749373797	73.72091737392364	0.42766024239312417	0.9671367757789939
