method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	15	0.9387755102040817	23	2	1	0.9387755102040817	0.9784642891169845	0.6758642891169845	0.999984242699932	0.9999918288894338
minco_current_default_gtdb_source_abundance_sample15	15	0.9130434782608695	21	1	3	0.9130434782608695	8.8962798747502	8.527120863345939	0.9995246530616627	0.9995287270609288
