sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	panel	official_L1_pp	official_Pearson	current_official_L1_pp	current_official_Pearson	delta_current_L1_pp	delta_current_Pearson
5	lopo_rf_log_leaf3_blend0.75	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.14889256481111	15.376709153307818	0.99142390568017	0.9917921755754724	cami2_toy_mouse_gut	15.376709153307818	0.9917921755754724	15.414228172609581	0.9917478920123489	-0.03751901930176338	4.428356312347059e-05
6	lopo_rf_log_leaf3_blend0.75	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.882235817106103	20.026876001777737	0.9730558019404705	0.9738270387285656	cami2_toy_mouse_gut	20.026876001777737	0.9738270387285656	20.062955823580985	0.9737545137280396	-0.036079821803248535	7.252500052601363e-05
7	lopo_rf_log_leaf3_blend0.75	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.939711388543518	5.850444563870959	0.9984155620513143	0.9984160676842845	cami2_toy_mouse_gut	5.850444563870959	0.9984160676842845	5.826327372590053	0.9984274174395251	0.02411719128090617	-1.1349755240641635e-05
5	lopo_rf_log_leaf3_blend0.5	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.173321057559043	15.401486151265646	0.9913946397434179	0.9917627105215079	cami2_toy_mouse_gut	15.401486151265646	0.9917627105215079	15.414228172609581	0.9917478920123489	-0.012742021343935761	1.4818509158964766e-05
6	lopo_rf_log_leaf3_blend0.5	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.906176495689653	20.050761056738683	0.9730072713835395	0.9737787995086449	cami2_toy_mouse_gut	20.050761056738683	0.9737787995086449	20.062955823580985	0.9737545137280396	-0.012194766842302585	2.4285780605315388e-05
7	lopo_rf_log_leaf3_blend0.5	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.923541903473412	5.834221849695451	0.9984231902982349	0.9984236714605963	cami2_toy_mouse_gut	5.834221849695451	0.9984236714605963	5.826327372590053	0.9984274174395251	0.007894477105398146	-3.7459789288263323e-06
5	lopo_rf_log_leaf3_blend0.25	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.18166058662311	15.409942231791721	0.9913848337432531	0.991752837913922	cami2_toy_mouse_gut	15.409942231791721	0.991752837913922	15.414228172609581	0.9917478920123489	-0.004285940817860379	4.945901573072398e-06
6	lopo_rf_log_leaf3_blend0.25	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.914321225060597	20.058887176951043	0.9729909957015305	0.973762621366254	cami2_toy_mouse_gut	20.058887176951043	0.973762621366254	20.062955823580985	0.9737545137280396	-0.004068646629942663	8.1076382144607e-06
7	lopo_rf_log_leaf3_blend0.25	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.918295235290205	5.828957384380817	0.998425700006655	0.9984261729547795	cami2_toy_mouse_gut	5.828957384380817	0.9984261729547795	5.826327372590053	0.9984274174395251	0.002630011790763831	-1.244484745588359e-06
0	lopo_ridge_log_alpha1_blend1	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	133.46818959200442	133.46818959200445	0.9048021963017009	0.9066690786618528	cami3_toy_human_gut_gtdb_source_readmap	133.46818959200442	0.9048021963017009	63.076452718461915	0.910778777663967	70.3917368735425	-0.005976581362266087
1	lopo_ridge_log_alpha1_blend1	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	168.5636895936452	168.5636895936452	0.5378170310544144	0.5379826564187535	cami3_toy_human_gut_gtdb_source_readmap	168.5636895936452	0.5378170310544144	75.04358937786795	0.6504147643645247	93.52010021577725	-0.11259773331011036
2	lopo_ridge_log_alpha1_blend1	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	152.0985854541308	152.09858545413078	0.7320021755934695	0.7341768923578396	cami3_toy_human_gut_gtdb_source_readmap	152.0985854541308	0.7320021755934695	50.07604500394414	0.9105517870034342	102.02254045018668	-0.17854961140996473
0	lopo_ridge_log_alpha1_blend0.75	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	133.46818959200442	133.46818959200445	0.9048021963017009	0.9066690786618528	cami3_toy_human_gut_gtdb_source_readmap	133.46818959200442	0.9048021963017009	63.076452718461915	0.910778777663967	70.3917368735425	-0.005976581362266087
1	lopo_ridge_log_alpha1_blend0.75	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	168.56368959364514	168.56368959364517	0.5378170310544144	0.5379826564187534	cami3_toy_human_gut_gtdb_source_readmap	168.56368959364514	0.5378170310544144	75.04358937786795	0.6504147643645247	93.52010021577719	-0.11259773331011036
2	lopo_ridge_log_alpha1_blend0.75	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	152.09858545413073	152.09858545413073	0.7320021755934695	0.7341768923578393	cami3_toy_human_gut_gtdb_source_readmap	152.09858545413073	0.7320021755934695	50.07604500394414	0.9105517870034342	102.0225404501866	-0.17854961140996473
0	lopo_ridge_log_alpha1_blend0.5	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	133.46818959200442	133.46818959200445	0.9048021963017009	0.9066690786618528	cami3_toy_human_gut_gtdb_source_readmap	133.46818959200442	0.9048021963017009	63.076452718461915	0.910778777663967	70.3917368735425	-0.005976581362266087
1	lopo_ridge_log_alpha1_blend0.5	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	168.56368959364514	168.56368959364517	0.5378170310544144	0.5379826564187534	cami3_toy_human_gut_gtdb_source_readmap	168.56368959364514	0.5378170310544144	75.04358937786795	0.6504147643645247	93.52010021577719	-0.11259773331011036
2	lopo_ridge_log_alpha1_blend0.5	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	152.09858545413059	152.09858545413059	0.7320021755934695	0.7341768923578397	cami3_toy_human_gut_gtdb_source_readmap	152.09858545413059	0.7320021755934695	50.07604500394414	0.9105517870034342	102.02254045018645	-0.17854961140996473
0	lopo_ridge_log_alpha1_blend0.25	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	133.46818959200442	133.46818959200445	0.9048021963017009	0.9066690786618528	cami3_toy_human_gut_gtdb_source_readmap	133.46818959200442	0.9048021963017009	63.076452718461915	0.910778777663967	70.3917368735425	-0.005976581362266087
1	lopo_ridge_log_alpha1_blend0.25	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	168.5636895936451	168.56368959364514	0.5378170310544145	0.5379826564187536	cami3_toy_human_gut_gtdb_source_readmap	168.5636895936451	0.5378170310544145	75.04358937786795	0.6504147643645247	93.52010021577716	-0.11259773331011025
2	lopo_ridge_log_alpha1_blend0.25	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	152.09858545413007	152.09858545413	0.7320021755934698	0.7341768923578401	cami3_toy_human_gut_gtdb_source_readmap	152.09858545413007	0.7320021755934698	50.07604500394414	0.9105517870034342	102.02254045018594	-0.1785496114099644
