method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	3	0.989247311827957	46	0	1	0.989247311827957	2.96192949947574	2.96192949947574	0.9999263417258691	0.9999263417258691
minco_current_default_gtdb_source_abundance_sample3	3	0.9574468085106385	45	2	2	0.9574468085106385	12.670666989685742	8.881086724946604	0.9970245468507755	0.9993927980330461
