method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
minco_universal_autoexact_gtdb_source_readmap	0,1,2	0.8159567931704953	246	62	50	0.8145695364238409	62.7320290334245	51.832406366328705	0.8239151096773089	0.8366597306485986
sylph_gtdb_source_readmap	0,1,2	0.7415214328232254	190	26	106	0.7421875000000001	32.63284073098532	26.604996394928573	0.9457083656688968	0.9550011671642924
