method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_L1_union_pp	mean_L1_truth_only_pp	mean_Pearson_union	mean_Pearson_truth_only
sylph_gtdb_source_abundance	6,11	0.9705882352941176	49	2	0	0.98	5.130918431167448	4.374266917864421	0.9965722778492194	0.996929392830066
minco_current_code_hmp_refresh	6,11	0.9610576923076923	47	1	2	0.9690721649484536	37.6407331360878	32.013361352616	0.9041345341865757	0.9493024974399378
