panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	L1	Pearson	evidence_group	source_profile	abundance_feature_allocator_switch	abundance_feature_allocator_applied	abundance_feature_allocator_guard_passed	abundance_feature_allocator_method	abundance_feature_allocator_alpha	abundance_feature_allocator_target	abundance_feature_allocator_guard_feature	abundance_feature_allocator_guard_threshold	abundance_feature_allocator_base_mass_multi_genus_frac	abundance_feature_allocator_s_xny_median	abundance_feature_allocator_s_xny_median_threshold	abundance_feature_allocator_adjusted_rows_n	abundance_feature_allocator_rule	gold_taxa	pred_taxa	TP	FP	FN	precision	recall	abundance_column	tp_abundance_n	tp_abundance_pearson	tp_abundance_mae	bacteria_scope_l1	dataset	sample_key	profile_path	delta_F1	delta_L1	delta_Pearson
hmp_airskin_gtdb_source_abundance	11	current_selected_abundance	0.9846153846153847	22.34574875063917	0.9390039844436852	99.994717586452	22.340466337091186	0.005282413547989002	0.0	22.34574875063917	0.9390039844436852	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample11.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	11	wrapper_guarded_genus_hit_breadth_a002_xny230	0.9846153846153847	22.27561171781303	0.9389637625042883	99.994717586452	22.270329304265047	0.005282413547989002	0.0	22.27561171781303	0.9389637625042883	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample11.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9465605495406406	922.5	230.3	20.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.07013703282613903	-4.022193939690055e-05
hmp_airskin_gtdb_source_abundance	13	current_selected_abundance	0.925	54.747984044476524	0.9105244185423927	99.97753483086264	54.169833689375125	0.02246516913736668	0.5556851859640487	54.747984044476524	0.9105244185423927	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample13.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	13	wrapper_guarded_genus_hit_breadth_a002_xny230	0.925	54.572251905738725	0.9114327767598327	99.97753483086264	54.00322695602504	0.02246516913736668	0.54655978057632	54.572251905738725	0.9114327767598327	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample13.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9723627662797747	309.0	230.3	32.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.17573213873779991	0.0009083582174399529
hmp_airskin_gtdb_source_abundance	14	current_selected_abundance	0.8999999999999999	14.247572698891528	0.9988928181803317	99.27007299270079	10.074667241522931	0.7299270072992409	3.44297845006936	14.247572698891528	0.9988928181803317	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample14.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	14	wrapper_guarded_genus_hit_breadth_a002_xny230	0.8999999999999999	13.675946201146175	0.9989986114585423	99.27007299270079	9.496706799265214	0.7299270072992409	3.44931239458172	13.675946201146175	0.9989986114585423	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample14.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.8476731214403671	918.0	230.3	16.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.5716264977453527	0.00010579327821058637
hmp_airskin_gtdb_source_abundance	15	current_selected_abundance	0.9583333333333334	8.654145647602451	0.9996229749681823	99.97242436976741	8.259055266958908	0.02757563023261003	0.36751475041093035	8.654145647602451	0.9996229749681823	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample15.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	15	wrapper_guarded_genus_hit_breadth_a002_xny230	0.9583333333333334	8.311790351682902	0.9996479066689066	99.97242436976741	7.9239583044982815	0.02757563023261003	0.3602564169520097	8.311790351682902	0.9996479066689066	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample15.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9216853403983881	834.5	230.3	15.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.3423552959195497	2.4931700724262207e-05
hmp_airskin_gtdb_source_abundance	16	current_selected_abundance	1.0	6.914589514693804	0.9998353757011105	100.0	6.914589514693806	0.0	0.0	6.914589514693804	0.9998353757011105	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample16.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	16	wrapper_guarded_genus_hit_breadth_a002_xny230	1.0	6.439757505912951	0.9998553924462802	100.0	6.439757505912949	0.0	0.0	6.439757505912951	0.9998553924462802	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample16.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.8873258813092646	923.5	230.3	6.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.4748320087808535	2.00167451697153e-05
hmp_airskin_gtdb_source_abundance	17	current_selected_abundance	0.773109243697479	26.525180643113	0.9960095778891278	100.00000000000003	17.668557178190987	0.0	8.856623464922016	26.525180643113	0.9960095778891278	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample17.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	17	wrapper_guarded_genus_hit_breadth_a002_xny230	0.773109243697479	26.03372148924008	0.996297590361993	100.00000000000003	17.295585089024232	0.0	8.738136400215849	26.03372148924008	0.996297590361993	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample17.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9172182117998726	594.0	230.3	47.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.4914591538729205	0.0002880124728651401
hmp_airskin_gtdb_source_abundance	18	current_selected_abundance	0.9629629629629629	11.41103974567027	0.9950982254305217	99.99185816380256	10.02667306520955	0.008141836197436556	1.3762248442632858	11.41103974567027	0.9950982254305217	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample18.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	18	wrapper_guarded_genus_hit_breadth_a002_xny230	0.9629629629629629	11.149121748116226	0.9953335034177556	99.99185816380256	9.782807013964923	0.008141836197436556	1.358172897953866	11.149121748116226	0.9953335034177556	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample18.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.5017797000179521	944.0	230.3	13.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.2619179975540433	0.00023527798723388393
hmp_airskin_gtdb_source_abundance	19	current_selected_abundance	0.816793893129771	37.16496661201082	0.9640171703457461	99.12867060146394	26.27951423101092	0.8713293985361062	10.014122982463816	37.16496661201082	0.9640171703457461	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample19.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	19	wrapper_guarded_genus_hit_breadth_a002_xny230	0.816793893129771	36.48734545132908	0.9649708987438098	99.12867060146394	25.74558799620517	0.8713293985361062	9.870428056587787	36.48734545132908	0.9649708987438098	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample19.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.8700365536249661	662.0	230.3	91.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.6776211606817455	0.0009537283980637357
hmp_airskin_gtdb_source_abundance	20	current_selected_abundance	0.8216216216216216	25.952986359054712	0.990482300426512	96.21106500952467	13.12311977175067	3.7889349904753336	9.040931596828718	25.952986359054712	0.990482300426512	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample20.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	20	wrapper_guarded_genus_hit_breadth_a002_xny230	0.8216216216216216	25.44569040925414	0.990691574991529	96.21106500952467	12.720888427148779	3.7889349904753336	8.935866991630025	25.44569040925414	0.990691574991529	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample20.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9394216065889625	619.5	230.3	70.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.5072959498005716	0.0002092745650170702
hmp_airskin_gtdb_source_abundance	21	current_selected_abundance	0.8800000000000001	34.744967146761084	0.9626902136826683	99.99934878100613	18.16716530764039	0.0006512189938602438	16.57715062012684	34.744967146761084	0.9626902136826683	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample21.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	21	wrapper_guarded_genus_hit_breadth_a002_xny230	0.8800000000000001	34.26761244885609	0.9636825274116203	99.99934878100613	17.89668961023172	0.0006512189938602438	16.370271619630497	34.26761244885609	0.9636825274116203	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample21.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.8703556009229598	653.0	230.3	30.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.4773546979049925	0.0009923137289520323
hmp_airskin_gtdb_source_abundance	22	current_selected_abundance	0.6440677966101696	20.64859084035799	0.9885915958918304	99.99199473159992	12.048019847048904	0.00800526840008274	8.592565724909008	20.64859084035799	0.9885915958918304	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample22.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	22	wrapper_guarded_genus_hit_breadth_a002_xny230	0.6440677966101696	20.466947271732337	0.9888639972003835	99.99199473159992	11.954410400792357	0.00800526840008274	8.504531602539913	20.466947271732337	0.9888639972003835	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample22.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.6578900133370159	461.0	230.3	18.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.18164356862565256	0.0002724013085531052
hmp_airskin_gtdb_source_abundance	23	current_selected_abundance	0.8985507246376813	28.419231919115372	0.9844470248065242	92.67101285196627	17.005002667319918	7.328987148033696	4.085242103761757	28.419231919115372	0.9844470248065242	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample23.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	23	wrapper_guarded_genus_hit_breadth_a002_xny230	0.8985507246376813	28.36762944234799	0.9845682999349286	92.67101285196627	17.016271579210603	7.328987148033696	4.022370715103694	28.36762944234799	0.9845682999349286	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample23.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9079791170878567	530.5	230.3	26.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.051602476767381944	0.00012127512840431898
hmp_airskin_gtdb_source_abundance	24	current_selected_abundance	0.9285714285714286	13.482402814139544	0.9950654879951978	98.93724559674386	11.78491226295063	1.062754403256151	0.6347361479327627	13.482402814139544	0.9950654879951978	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample24.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	24	wrapper_guarded_genus_hit_breadth_a002_xny230	0.9285714285714286	13.250167096974335	0.9952573936081847	98.93724559674386	11.558704010357278	1.062754403256151	0.6287086833609049	13.250167096974335	0.9952573936081847	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample24.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.727914078856979	876.0	230.3	19.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.2322357171652083	0.0001919056129868757
hmp_airskin_gtdb_source_abundance	25	current_selected_abundance	0.73015873015873	23.826526371447144	0.9845564248854467	97.64243614931254	12.436010587098952	2.357563850687434	9.032951933660772	23.826526371447144	0.9845564248854467	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample25.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	25	wrapper_guarded_genus_hit_breadth_a002_xny230	0.73015873015873	23.44862785344392	0.9849906448788704	97.64243614931254	12.20408446257338	2.357563850687434	8.886979540183116	23.44862785344392	0.9849906448788704	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample25.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.9103335724031346	524.0	230.3	44.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.3778985180032244	0.0004342199934237456
hmp_airskin_gtdb_source_abundance	28	current_selected_abundance	0.888888888888889	18.352633533107536	0.9890339281762488	100.0	10.9771197983324	0.0	7.375513734775134	18.352633533107536	0.9890339281762488	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample28.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_airskin_gtdb_source_abundance	28	wrapper_guarded_genus_hit_breadth_a002_xny230	0.888888888888889	17.89475169312412	0.9894642726779382	100.0	10.634893571855898	0.0	7.25985812126822	17.89475169312412	0.9894642726779382	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_airskin_gtdb_source_abundance.sample28.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.8527438120087871	848.0	230.3	11.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.4578818399834148	0.00043034450168943916
hmp_gastrooral_gtdb_source_abundance	0	current_selected_abundance	0.9565217391304348	14.879895462236432	0.9819928784641776	99.99815934959454	13.927146850287949	0.0018406504054777999	0.950907961542998	14.879895462236432	0.9819928784641776	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_gastrooral_gtdb_source_abundance.sample0.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_gastrooral_gtdb_source_abundance	0	wrapper_guarded_genus_hit_breadth_a002_xny230	0.9565217391304348	14.867497492943166	0.9818009734329874	99.99815934959454	13.912113519507177	0.0018406504054777999	0.9535433230305019	14.867497492943166	0.9818009734329874	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_gastrooral_gtdb_source_abundance.sample0.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.5318171705114869	808.0	230.3	11.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.012397969293266087	-0.00019190503119015379
hmp_gastrooral_gtdb_source_abundance	6	current_selected_abundance	0.9090909090909091	77.83598901257044	0.8105695195652595	99.99699056715694	74.1475898351248	0.0030094328430971713	3.6853897446025274	77.83598901257044	0.8105695195652595	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_gastrooral_gtdb_source_abundance.sample6.integrated_candidate_surface_abundance.tsv																													0.0	0.0	0.0
hmp_gastrooral_gtdb_source_abundance	6	wrapper_guarded_genus_hit_breadth_a002_xny230	0.9090909090909091	77.59634070485748	0.8129096500750153	99.99699056715694	73.96182189735957	0.0030094328430971713	3.631509374654819	77.59634070485748	0.8129096500750153	selected_cached_wrapper	/tmp/minco_candidate_surface_integrated_hmp_abundance_20260629/hmp_gastrooral_gtdb_source_abundance.sample6.integrated_candidate_surface_abundance.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.6375585038006877	832.0	230.3	30.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved																0.0	-0.23964830771295453	0.002340130509755789
plant_holdout	3	current_exactsplit_abundance	0.6181818181818182							1.0469200616844558	0.9921425285240929	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/plant_holdout3_universal_exactsplit_strategy.tsv														85.0	80.0	51.0	29.0	34.0	0.6375	0.6	calibrated_abundance	51.0	0.9921425285240929	0.0016780966748911178	1.0469200616844558	plant_holdout	plant_holdout3	/tmp/minco_exactsplit_universal_20260626/plant_holdout3_universal_exactsplit_strategy.tsv	0.0	0.0	0.0
plant_holdout	3	refined_feature_allocator_exactsplit	0.6181818181818182							1.046920061684456	0.992142528524093	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/plant_holdout3_universal_exactsplit_strategy.tsv	guarded-genus-hit-breadth-a002-xny230	False	False	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.7940090375391571	217.0	230.3	0.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved	85.0	80.0	51.0	29.0	34.0	0.6375	0.6	feature_allocator_refined_raw	51.0	0.992142528524093	0.0016780966748911198	1.046920061684456	plant_holdout	plant_holdout3	/tmp/minco_exactsplit_universal_20260626/plant_holdout3_universal_exactsplit_strategy.tsv	0.0	2.220446049250313e-16	1.1102230246251565e-16
plant_holdout	4	current_exactsplit_abundance	0.6296296296296297							0.47369915881872293	0.9981029922806188	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/plant_holdout4_universal_exactsplit_strategy.tsv														84.0	78.0	51.0	27.0	33.0	0.6538461538461539	0.6071428571428571	calibrated_abundance	51.0	0.9981029922806188	0.0013381241817579542	0.47369915881872293	plant_holdout	plant_holdout4	/tmp/minco_exactsplit_universal_20260626/plant_holdout4_universal_exactsplit_strategy.tsv	0.0	0.0	0.0
plant_holdout	4	refined_feature_allocator_exactsplit	0.6296296296296297							0.47369915881872265	0.9981029922806184	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/plant_holdout4_universal_exactsplit_strategy.tsv	guarded-genus-hit-breadth-a002-xny230	False	False	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.7627789041968822	197.5	230.3	0.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved	84.0	78.0	51.0	27.0	33.0	0.6538461538461539	0.6071428571428571	feature_allocator_refined_raw	51.0	0.9981029922806184	0.0013381241817579381	0.47369915881872265	plant_holdout	plant_holdout4	/tmp/minco_exactsplit_universal_20260626/plant_holdout4_universal_exactsplit_strategy.tsv	0.0	-2.7755575615628914e-16	-4.440892098500626e-16
plant_holdout	5	current_exactsplit_abundance	0.5882352941176472							0.9483396147682904	0.7768171258847472	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/plant_holdout5_universal_exactsplit_strategy.tsv														55.0	64.0	35.0	29.0	20.0	0.546875	0.6363636363636364	calibrated_abundance	35.0	0.7768171258847472	0.011782496410616815	0.9483396147682904	plant_holdout	plant_holdout5	/tmp/minco_exactsplit_universal_20260626/plant_holdout5_universal_exactsplit_strategy.tsv	0.0	0.0	0.0
plant_holdout	5	refined_feature_allocator_exactsplit	0.5882352941176472							0.9479678154863289	0.7767142730226724	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/plant_holdout5_universal_exactsplit_strategy.tsv	guarded-genus-hit-breadth-a002-xny230	True	True	genus_raw_hit_breadth_a0.02_xny230_guard	0.02	raw*max(s,u Ref_hit_mean_depth*Ref_breadth)	base_mass_multi_genus_frac;s_xny_median	0.37501510201405147;230.3	0.7627621328639334	271.0	230.3	30.0	if base_mass_multi_genus_frac>=0.375015 and s_xny_median>=230.3 then blend 0.02 of each multi-row called genus toward raw*hit-depth*breadth; candidate-added row mass is preserved	55.0	64.0	35.0	29.0	20.0	0.546875	0.6363636363636364	feature_allocator_refined_raw	35.0	0.7767142730226724	0.011762003963278714	0.9479678154863289	plant_holdout	plant_holdout5	/tmp/minco_exactsplit_universal_20260626/plant_holdout5_universal_exactsplit_strategy.tsv	0.0	-0.0003717992819615157	-0.00010285286207478705
strainmadness	0	current_exactsplit_abundance	0.47058823529411764							0.6538287291428433	0.8939718661852695	external_exactsplit_diagnostic	/tmp/minco_exactsplit_universal_20260626/strain0_universal_exactsplit_strategy.tsv														20.0	14.0	8.0	6.0	12.0	0.5714285714285714	0.4	calibrated_abundance	8.0	0.8939718661852695	0.05151790168735876	0.6538287291428433	strainmadness	strain0	/tmp/minco_exactsplit_universal_20260626/strain0_universal_exactsplit_strategy.tsv	0.0	0.0	0.0
