panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	L1_union_pp	Pearson_union	rescued_species	rescued_TP	rescued_FP	rule
hmp_airskin_gtdb_source_abundance	4	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959355	0.9883782682234047	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	4	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	106	137	102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.726740922959355	0.9883782682234047	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	5	current_default	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597125	0.9983818025644172	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	5	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597125	0.9983818025644172	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	5	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	26	26	25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.337735604597125	0.9983818025644172	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	6	current_default	16	16	15	1	1	0.9375	0.9375	0.9375	23.215391722468834	0.9122239933982665	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	6	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	16	18	16	2	0	0.8888888888888888	1.0	0.9411764705882353	23.21539172246884	0.9146009576574408	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	6	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	16	18	16	2	0	0.8888888888888888	1.0	0.9411764705882353	29.661826914789597	0.9085124206708544	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	7	current_default	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.60939968724819	0.9875542782678018	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	7	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.60939968724819	0.9875542782678018	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	7	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	75	89	69	20	6	0.7752808988764045	0.92	0.8414634146341463	27.60939968724819	0.9875542782678018	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	9	current_default	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	9	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	9	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	10	current_default	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	10	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.72920835915722	0.9889496865549153	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	10	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	22.32926023936061	0.9877163584756803	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	11	current_default	33	32	32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.34574875063908	0.9390039844436857	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	11	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	33	32	32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.34574875063908	0.9390039844436857	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	11	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	33	32	32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.34574875063908	0.9390039844436857	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	13	current_default	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	0.9105244185423927	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	13	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	40	41	38	3	2	0.926829268292683	0.95	0.9382716049382716	54.74798404447642	0.9105244185423925	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	13	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	40	41	38	3	2	0.926829268292683	0.95	0.9382716049382716	56.27588258638653	0.9095326728885309	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	14	current_default	28	30	25	5	3	0.8333333333333334	0.8928571428571429	0.8620689655172413	14.824167972260852	0.9986364303601222	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	14	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.824167972260838	0.9986364303601221	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	14	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.247572698891378	0.9988928181803315	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	15	current_default	24	22	21	1	3	0.9545454545454546	0.875	0.9130434782608695	8.896279874750315	0.9995246530616625	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	15	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	24	24	23	1	1	0.9583333333333334	0.9583333333333334	0.9583333333333334	8.896279874750315	0.9995246530616625	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	15	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	24	24	23	1	1	0.9583333333333334	0.9583333333333334	0.9583333333333334	8.590212718135144	0.9996426668590069	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	16	current_default	10	10	10	0	0	1.0	1.0	1.0	6.91458951469376	0.9998353757011105	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	16	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	10	10	10	0	0	1.0	1.0	1.0	6.91458951469376	0.9998353757011105	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	16	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	10	10	10	0	0	1.0	1.0	1.0	6.91458951469376	0.9998353757011105	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	17	current_default	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	26.52518064311284	0.9960095778891281	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	17	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	26.52518064311284	0.9960095778891281	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	17	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	26.52518064311284	0.9960095778891281	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	18	current_default	27	26	25	1	2	0.9615384615384616	0.9259259259259259	0.9433962264150944	12.023034824053687	0.9947328417202754	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	18	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	27	27	26	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	12.023034824053697	0.9947328417202754	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	18	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	27	27	26	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	11.271034404899817	0.9951669807941317	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	19	current_default	111	147	104	43	7	0.7074829931972789	0.9369369369369369	0.8062015503875969	37.17374040767123	0.9634093812936604	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	19	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	111	152	107	45	4	0.7039473684210527	0.963963963963964	0.8136882129277567	37.17374040767123	0.9634235885663538	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	19	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	111	152	107	45	4	0.7039473684210527	0.963963963963964	0.8136882129277567	38.040311843364144	0.9636624674750451	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	20	current_default	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.952986359054343	0.990482300426512	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	20	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.952986359054343	0.990482300426512	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	20	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.952986359054343	0.990482300426512	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	21	current_default	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	34.744967146761056	0.9626902136826683	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	21	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	34.744967146761056	0.9626902136826683	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	21	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	34.744967146761056	0.9626902136826683	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	22	current_default	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.64859084035784	0.9885915958918302	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	22	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.64859084035784	0.9885915958918302	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	22	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.64859084035784	0.9885915958918302	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	23	current_default	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.419231919115344	0.984447024806524	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	23	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.419231919115344	0.984447024806524	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	23	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.419231919115344	0.984447024806524	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	24	current_default	29	26	25	1	4	0.9615384615384616	0.8620689655172413	0.9090909090909091	13.776347378834924	0.9946961294046559	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	24	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	29	28	27	1	2	0.9642857142857143	0.9310344827586207	0.9473684210526316	13.776347378834924	0.9946961294046559	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	24	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	29	28	27	1	2	0.9642857142857143	0.9310344827586207	0.9473684210526316	13.34970699630505	0.995174560648731	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	25	current_default	49	76	45	31	4	0.5921052631578947	0.9183673469387755	0.72	23.876829864906984	0.9844760524405718	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	25	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	49	77	46	31	3	0.5974025974025974	0.9387755102040817	0.73015873015873	23.876829864906984	0.9844760524405718	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	25	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	49	77	46	31	3	0.5974025974025974	0.9387755102040817	0.73015873015873	23.826526371446967	0.9845564248854469	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_gtdb_source_abundance	28	current_default	12	15	12	3	0	0.8	1.0	0.888888888888889	18.35263353310751	0.9890339281762489	0	0	0	current selected default profile
hmp_airskin_gtdb_source_abundance	28	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	12	15	12	3	0	0.8	1.0	0.888888888888889	18.35263353310751	0.9890339281762489	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_gtdb_source_abundance	28	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	12	15	12	3	0	0.8	1.0	0.888888888888889	18.35263353310751	0.9890339281762489	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_omitted_gtdb_source_abundance	2	current_default	26	29	24	5	2	0.8275862068965517	0.9230769230769231	0.8727272727272727	35.24775256588535	0.9400352082065153	0	0	0	current selected default profile
hmp_airskin_omitted_gtdb_source_abundance	2	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	26	31	25	6	1	0.8064516129032258	0.9615384615384616	0.8771929824561403	35.24775256588535	0.940481096309613	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_omitted_gtdb_source_abundance	2	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	26	31	25	6	1	0.8064516129032258	0.9615384615384616	0.8771929824561403	32.932458841518574	0.9645365798043599	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_omitted_gtdb_source_abundance	8	current_default	56	80	55	25	1	0.6875	0.9821428571428571	0.8088235294117647	19.71097222183083	0.9757098818181669	0	0	0	current selected default profile
hmp_airskin_omitted_gtdb_source_abundance	8	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	56	80	55	25	1	0.6875	0.9821428571428571	0.8088235294117647	19.71097222183083	0.9757098818181669	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_omitted_gtdb_source_abundance	8	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	56	80	55	25	1	0.6875	0.9821428571428571	0.8088235294117647	19.71097222183083	0.9757098818181669	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_omitted_gtdb_source_abundance	12	current_default	42	49	41	8	1	0.8367346938775511	0.9761904761904762	0.9010989010989012	27.43808213912163	0.9942676972765536	0	0	0	current selected default profile
hmp_airskin_omitted_gtdb_source_abundance	12	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	42	49	41	8	1	0.8367346938775511	0.9761904761904762	0.9010989010989012	27.43808213912163	0.9942676972765536	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_omitted_gtdb_source_abundance	12	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	42	49	41	8	1	0.8367346938775511	0.9761904761904762	0.9010989010989012	27.43808213912163	0.9942676972765536	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_omitted_gtdb_source_abundance	26	current_default	69	67	60	7	9	0.8955223880597015	0.8695652173913043	0.8823529411764706	31.58038182397826	0.9733802825773319	0	0	0	current selected default profile
hmp_airskin_omitted_gtdb_source_abundance	26	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	69	67	60	7	9	0.8955223880597015	0.8695652173913043	0.8823529411764706	31.58038182397826	0.9733802825773319	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_omitted_gtdb_source_abundance	26	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	69	67	60	7	9	0.8955223880597015	0.8695652173913043	0.8823529411764706	31.58038182397826	0.9733802825773319	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_airskin_omitted_gtdb_source_abundance	27	current_default	88	136	81	55	7	0.5955882352941176	0.9204545454545454	0.7232142857142857	35.6355708889751	0.9623565751012432	0	0	0	current selected default profile
hmp_airskin_omitted_gtdb_source_abundance	27	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	88	138	83	55	5	0.6014492753623188	0.9431818181818182	0.7345132743362831	35.334511772392354	0.9623174301547025	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_airskin_omitted_gtdb_source_abundance	27	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	88	138	83	55	5	0.6014492753623188	0.9431818181818182	0.7345132743362831	35.90554989185854	0.9625048235878885	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_gastrooral_gtdb_source_abundance	0	current_default	34	34	32	2	2	0.9411764705882353	0.9411764705882353	0.9411764705882353	19.900922102529286	0.9549294426840412	0	0	0	current selected default profile
hmp_gastrooral_gtdb_source_abundance	0	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	34	35	33	2	1	0.9428571428571428	0.9705882352941176	0.9565217391304348	19.900922102529282	0.9549294426840412	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
hmp_gastrooral_gtdb_source_abundance	0	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	34	35	33	2	1	0.9428571428571428	0.9705882352941176	0.9565217391304348	14.879895462236329	0.9819928784641779	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
hmp_gastrooral_gtdb_source_abundance	6	current_default	47	51	44	7	3	0.8627450980392157	0.9361702127659575	0.8979591836734694	78.07306011011981	0.8096239564470539	0	0	0	current selected default profile
hmp_gastrooral_gtdb_source_abundance	6	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	47	52	45	7	2	0.8653846153846154	0.9574468085106383	0.9090909090909091	78.07306011011981	0.8096239564470538	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
