panel	method	samples	mean_F1	pooled_TP	pooled_FP	pooled_FN	pooled_F1	mean_union_L1_pp	mean_truth_only_L1_pp	mean_matched_abs_error_pp	mean_missing_truth_mass_pp	mean_extra_pred_mass_pp	mean_truth_mass_detected_pct	mean_pred_mass_on_truth_pct	mean_pred_mass_extra_pct	mean_Pearson_truth_only	mean_Pearson_union
cami2_toy_mouse_gut	minco_current_code_refresh	5,6,7	0.8938387600398774	373	10	94	0.8776470588235294	15.339987166975106	13.767837122926606	12.091910873780362	1.6759262491462439	1.5721500440485021	98.32407375085376	98.42784995595154	1.5721500440485021	0.987976607726638	0.9875965696706616
cami2_toy_mouse_gut	sylph_gtdb_profile	5,6,7	0.9528057837924289	429	13	38	0.943894389438944	8.450999177896568	6.731522945777091	6.610339365634521	0.12118358014257073	1.719476232119477	99.87881641985742	98.28052376788052	1.719476232119477	0.994040272662316	0.9936240940603546
cami3_toy_human_gut_gtdb_source_readmap	minco_universal_autoexact_gtdb_source_readmap	0,1,2	0.8159567931704953	246	62	50	0.8145695364238409	62.73202903342465	51.83240636632885	30.91565428336948	20.916752082959373	10.899622667095798	79.08324791704064	89.10037733290422	10.899622667095798	0.8366597306485986	0.8239151096773085
cami3_toy_human_gut_gtdb_source_readmap	sylph_gtdb_source_readmap	0,1,2	0.7415214328232254	190	26	106	0.7421875000000001	32.6328407309855	26.604996394928747	25.329905918601238	1.275090476327512	6.027844336056752	98.72490952367248	93.97215566394324	6.027844336056752	0.9550011671642924	0.945708365668897
hmp_airskin_gtdb_source_abundance	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	0,1,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28,3,4,5,6,7,9	0.8695844068735173	1032	307	63	0.8479868529170089	22.53852648257859	16.915586755726377	15.622816650196057	1.2927701055303171	5.622939726852214	98.70722989446968	94.37706027314778	5.622939726852214	0.9876424418902087	0.9809237855745335
hmp_airskin_gtdb_source_abundance	sylph_gtdb_source_abundance	0,1,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28,3,4,5,6,7,9	0.9609328477275184	1061	43	34	0.9649840836743975	5.356745059601379	4.655257419222599	4.312316650580527	0.34294076864207196	0.7014876403787792	99.65705923135793	99.29851235962121	0.7014876403787792	0.9983246156962116	0.9979498059022434
hmp_gastrooral_gtdb_source_abundance	minco_current_raw_default_gastrooral_source_abundance	0,6	0.9195678271308523	76	9	5	0.9156626506024096	48.98699110632455	46.62558013379838	42.14914325192944	4.476436881868939	2.3614109725261754	95.52356311813108	97.63858902747384	2.3614109725261754	0.8825793655462641	0.8822766995655476
hmp_gastrooral_gtdb_source_abundance	sylph_gtdb_r232_gastrooral_source_abundance	0,6	0.9552995391705069	78	4	3	0.9570552147239264	5.063129406373164	3.8770276784190636	3.8746026367947763	0.0024250416242874856	1.1861017279541002	99.99757495837574	98.8138982720459	1.1861017279541002	0.9994736876657925	0.9991248095933805
